title,description,keyword,modified,publisher,person,mbox,identifier,accessLevel,dataDictionary,accessURL,format,webService,license,spatial,temporal,issued,accrualPeriodicity,language,granularity,dataQuality,theme,references,distribution,size,landingPage,feed,systemOfRecords,subagency,organizationName,organizationId,category,categoryDesignation,bibliographicCitation,comments,agencyProgramURL,agencyDataSeriesURL,phone,analysisUnit,additionalMetadata,collectionMode,collectionInstrument,dictionaryList,QualityResponsibleAgency,guidelineCompliance,confidentiality,numberOfDatasets,licenseRequirement,statisticalMethodology,sampling,estimation,weighting,disclosureAvoidance,questionnaireDesign,seriesBreaks,nonResponseAdjustment,seasonalAdjustment,isOGD,isAgencyOGD,isHighValue,reasonBeingHighValue,reasonBeingNew
"Geochemistry of Sediments from the Rock Analysis Storage System (RASS) Database ","Geochemical data for unconsolidated sediments (stream sediments, lake sediments, etc.) collected by USGS personnel and analyzed by USGS. These data were part of the Rock Analysis Storage System and are now merged into the National Geochemistry Database.","Geography, geochemist, environment, soil, RASS, sediment, lake, stream, rock, federal datasets, federal data download, unconsolidated deposits, unconsolidated sediments, water, surface water",2001,"Department of the Interior","Suzanne Nicholson (swnich@usgs.gov, 703-648-63444)",,DOI-26,public,"included in metadata",http://tin.er.usgs.gov/pluto/soil/plutosoil.zip,Zip,,,"Conterminous US, Alaska","samples collected 1965-1988",2001,"none planned",,"individual sample analyses",,"Section 6. Geography and Environment",http://tin.er.usgs.gov/rass/sediment/,Array,3.0MB,,,,"US Geological Survey","US Geological Survey, Department of the Interior",usgs-gov,"Raw Data Catalog",Surveillance,,,"<a href=""http://mrdata.usgs.gov/"">http://mrdata.usgs.gov/</a>","<a href=""http://tin.er.usgs.gov/rass/sediment/"">http://tin.er.usgs.gov/rass/sediment/</a>",,sample,"<a href=""http://tin.er.usgs.gov/metadata/rasssed.xml"">http://tin.er.usgs.gov/metadata/rasssed.xml</a>","collection by researchers","relational database","included in metadata","Interior / US Geological Survey",Yes,Yes,0,,,,,,,,,,,N,N,N,,
"Geochemistry of Soils from the Rock Analysis Storage System (RASS) Database ","Geochemical data for soils collected by USGS personnel and analyzed by USGS. These data were part of the Rock Analysis Storage System and are now merged into the National Geochemistry Database.","Geography, geochemist, environment, soil, RASS, sediment, lake, stream, rock, federal datasets, federal data download, chemical analysis, unconsolidated deposits, geochemistry, USGS, unconsolidated sediments, water, surface water",2001,"Department of the Interior","Suzanne Nicholson (swnich@usgs.gov, 703-648-63444)",,DOI-27,public,"included in metadata",http://tin.er.usgs.gov/rass/soil/rasssoil.zip,Zip,,,"Conterminous US, Alaska","samples collected 1965-1988",2001,"none planned",,"individual sample analyses",,"Section 6. Geography and Environment",http://tin.er.usgs.gov/rass/soil/,Array,1.6MB,,,,"US Geological Survey","US Geological Survey, Department of the Interior",usgs-gov,"Raw Data Catalog",Surveillance,,,"<a href=""http://mrdata.usgs.gov/"">http://mrdata.usgs.gov/</a>","<a href=""http://tin.er.usgs.gov/rass/soil/"">http://tin.er.usgs.gov/rass/soil/</a>",,sample,"<a href=""http://tin.er.usgs.gov/metadata/rasssoil.xml"">http://tin.er.usgs.gov/metadata/rasssoil.xml</a>","collection by researchers","relational database","included in metadata","Interior / US Geological Survey",Yes,Yes,0,,,,,,,,,,,N,N,N,,
"Chemical Analyses of Soils and other Surficial Materials of the Coterminous US","Geochemistry of soils and other regoliths collected and analyzed by Hans Shacklette and colleagues from 1958 until about 1976","Geography, chemical, contemporaneous, surface, surficial, regoliths, environment, soil, coterminous, federal datasets, federal data download, chemical analysis, unconsolidated deposits, geochemistry, USGS, environment, soil geochemistry, Mineral Resources Program, KML, Shapefile",1981,"Department of the Interior","Suzanne Nicholson (swnich@usgs.gov, 703-648-63444)",,DOI-28,public,"included in metadata",http://tin.er.usgs.gov/ussoils/ussoils.zip,Zip,,,"Coterminous US","samples collected 1958-1976",1981,"none planned",,"individual sample analyses",,"Section 6. Geography and Environment",http://tin.er.usgs.gov/ussoils/,Array,131KB,,,,"US Geological Survey","US Geological Survey, Department of the Interior",usgs-gov,"Raw Data Catalog",Surveillance,,,"<a href=""http://mrdata.usgs.gov/"">http://mrdata.usgs.gov/</a>","<a href=""http://tin.er.usgs.gov/ussoils/"">http://tin.er.usgs.gov/ussoils/</a>",,sample,"<a href=""http://tin.er.usgs.gov/metadata/ofr-81-197.xml"">http://tin.er.usgs.gov/metadata/ofr-81-197.xml</a>","collection by researchers","relational database","included in metadata","Interior / US Geological Survey",Yes,Yes,0,,,,,,,,,,,N,N,N,,
"USGS Global Visualization Viewer for Aerial and Satellite Data","Ten million archive images of the Earth's surface are available for immediate selection and free download via the USGS Earth Resources Observation and Science (EROS) Center's Global Visualization Viewer at <a href=""http://glovis.usgs.gov/"">http://glovis.usgs.gov/</a>.  Users can preview thumbnail browse images and download full-image selections from 1.5 million aerial photos of U.S. sites and 8.5 million images captured worldwide by U.S. Earth-observing satellites.","Landsat, satellite, ETM+, MSS, TM, Multispectral Scanner, Enhanced Thematic Mapper, Thematic Mapper, remote sensing, earth observations",Daily,"Department of the Interior","Bruce Quirk (quirk@usgs.gov, 703-648-5057)",,DOI-93,public,http://landsat.usgs.gov,Array,Array,,,"Global land areas","1972 - current",1972,"16-days;  Any given area is potentially imaged once every 16 days; images are added to the collection several times daily ",,"15-meter to 120-meter pixels depending on the instrument used",,"Section 6. Geography and Environment",http://landsat.usgs.gov,Array,Array,,,,"US Geological Survey","US Geological Survey, Department of the Interior",usgs-gov,"Tool Catalog",Geospatial,"<a href=""http://edc.usgs.gov/about/customer/citation.html"">http://edc.usgs.gov/about/customer/citation.html</a> There are no restrictions on data received from the U.S. Geological Survey's Earth Resources Observation and Science (EROS) Center, unless expressly identified prior to or at the time of receipt. Depending on the product source, we request that the following statements be used when citing, copying, or reprinting data: USGS Products Acknowledgement: Data available from the U.S. Geological Survey. See USGS Visual Identity System Guidance for further details. Questions concerning the use or redistribution of USGS data should be directed to: ask@usgs.gov or 1-888-ASK-USGS (1-888-275-8747).",,"<a href=""http://remotesensing.usgs.gov"">http://remotesensing.usgs.gov</a>","<a href=""http://landsat.usgs.gov"">http://landsat.usgs.gov</a>",,"Each Landsat image collected is a scene. Each Landsat scene is 115 x 106 miles long. The globe is divided into 57,784 scenes, and each Landsat scene has about 3 billion bytes of data.","<a href=""http://landsat.usgs.gov"">http://landsat.usgs.gov</a>","satellite and satellite ground station antennas and related equipment","<a href=""http://landsat.usgs.gov"">http://landsat.usgs.gov</a>","<a href=""http://landsat.usgs.gov"">http://landsat.usgs.gov</a>","Department of the Interior/USGS",Yes,"Not Relevant",0,,,,,,,,,,,N,N,N,,
"USGS Oil and Gas Assessment Database","The U.S. Geological Survey (USGS) has assessed undiscovered oil and natural gas potential for 212 geological provinces throughout the world as part of the US Oil and Gas Assessment, Circum-Arctic Oil and Gas Resource Appraisal and World Energy Assessment ","National Assessment of Oil and Gas, USGS, World Energy Assessment, CARA, Circum Arctic Resource Appraisal, Energy Resources, Oil, Natural Gas, Resource Assessment, Earth Science, Natural Resources, U.S. Geological Survey, USGS, Geology, Assessment Unit, geoscientificInformation, Oil shale resources, Oil sand resources, Coalbed methane resources, Gas hydrate resources, Natural gas resources, Economic geology, conventional, unconventional, undiscovered",5/22/2009,"Department of the Interior","Program Mgr-Brenda Pierce (bpierce@usgs.gov, 703-648-6421); Christopher Schenk-Science (schenk@usgs.gov, 303-236-5796); Chris Skinner-Database Contact (cskinner@usgs.gov, 303-236-1651);Greg Gunther-Web Services (ggunther@usgs.gov, 303-236-5884)",,DOI-94,public,n/a,Array,Array,,,World,1995-2009,1/1/1995,varies,,,,"Section 6. Geography and Environment",http://energy.usgs.gov/oilgas.html,Array,Array,,,,"US Geological Survey","US Geological Survey, Department of the Interior",usgs-gov,"Raw Data Catalog",Geospatial,"USGS Oil and Gas Assessment Database, <a href=""http://energy.usgs.gov/oilgas.html"">http://energy.usgs.gov/oilgas.html</a>",,"<a href=""http://energy.usgs.gov"">http://energy.usgs.gov</a>","<a href=""http://energy.usgs.gov/oilgas.html"">http://energy.usgs.gov/oilgas.html</a>",,"assessment units, petroleum systems, provinces, geologic basins",,person/computer/paper,n/a,n/a,USGS,Yes,Yes,0,,,,,,,,,,,N,N,N,,
"National Water Quality Assessment (NAWQA)  Program","National scope of NAWQA water-quality sample- and laboratory-result data and other supporting information obtained from NWIS systems hosted by individual Water Science Centers as well as national BioTDB system for aquatic biological data on communities and habitats and stored in a centralized NAWQA Data Warehouse (DWH)","water quality data, water resources, water data, ground water, groundwater, surface water, water quality, water chemistry,  streamflow, water level, ","Data is current ( daily updated)","Department of the Interior","Sandy Williamson, NAWQA Naional Data Base Team Leader (akwill@usgs.gov, 253-552-1683)",,DOI-95,public,http://infotrek.er.usgs.gov/traverse/f?p=136:16:0::NO:::,http://water.usgs.gov/nawqa/data," Several file formats are available from the web services including comma- and tab-delimited text, Microsoft Excel, XML.",,,"United States","primarily 1991  to present day. Some older data back to 1895",4/1/2000,"varies  - from one-time collection to daily depending on purpose and collection site.",,"coordinate: latitude,  longitude and depth below land surface in some cases like ground water or lakes.",,"Section 6. Geography and Environment",http://infotrek.er.usgs.gov/traverse/f?p=136:16:0::NO:::,Array,varies,,,,"US Geological Survey","US Geological Survey, Department of the Interior",usgs-gov,"Raw Data Catalog",Research,"National Water Quality Assessment (NAWQA)  Program  <a href=""http://water.usgs.gov/nawqa/data"">http://water.usgs.gov/nawqa/data</a>",,"National Water Quality Assessment (NAWQA)  Program  <a href=""http://water.usgs.gov/nawqa/data"">http://water.usgs.gov/nawqa/data</a>","<a href=""http://infotrek.er.usgs.gov/traverse/f?p=NAWQA:HOME:0"">http://infotrek.er.usgs.gov/traverse/f?p=NAWQA:HOME:0</a>",,"measurements, observations and analyses from ground- and surface-water bodies","<a href=""http://water.usgs.gov/nawqa/bib/"">http://water.usgs.gov/nawqa/bib/</a>","person/paper, person/computer, phone/paper, phone/computer, web","multiple (<a href=""http://pubs.usgs.gov/twri/"">http://pubs.usgs.gov/twri/</a>)","<a href=""http://infotrek.er.usgs.gov/traverse/f?p=136:16:0::NO:::"">http://infotrek.er.usgs.gov/traverse/f?p=136:16:0::NO:::</a>",USGS,Yes,Yes,0,,,,,,,,,,,N,N,N,,
"NWIS - USGS Water Quality Web Service","National scope of USGS water quality sample and laboratory result data and information obtained from the NWIS/NWISWeb systems (the data available is a subset of NWISWeb) and NAWQA Data Warehouse","water, water-quality, water quality, web service, usgs, NAWQA, NWIS, WQX",Ongoing,"Department of the Interior","Nate Booth, USGS Center for Integrated Data Analytics (nlbooth@usgs.gov, 608-821-3822)",,DOI-97,public,,http://qwwebservices.usgs.gov/," Several file formats are available from the web services including Extensible Markup Language (XML), tab-delimited text, Microsoft Excel and Google Earth Keyhole Markup Language (KML). ",,,"United States",1900-present,10/01/2008,various,,longitude/latitude,,"Section 6. Geography and Environment",http://qwwebservices.usgs.gov/technical-documentation.html,Array,various,,,,"US Geological Survey","US Geological Survey, Department of the Interior",usgs-gov,"Raw Data Catalog",Geospatial,"NWIS - USGS Water Quality Web Service: <a href=""http://qwwebservices.usgs.gov"">http://qwwebservices.usgs.gov</a>",,"USGS: Water Resources of the United States: <a href=""http://water.usgs.gov"">http://water.usgs.gov</a>","<a href=""http://qwwebservices.usgs.gov"">http://qwwebservices.usgs.gov</a>",,"Monitoring location at a single groundwater well, spring, lake, stream.",,," ",,"U.S. Geological Survey",Yes,Yes,0,,,,,,,,,,,N,N,N,,
"Imperiled Freshwater and Diadromous Fishes of North America","List of imperiled freshwater and diadromous fishes of North America as determined by the 2008 American Fisheries Society (AFS) Endangered Species Committee (ESC) on Fishes. At this website, one can view lists of imperiled fishes by freshwater ecoregion, b","imperiled fish, rare fish, at-risk fish, endangered, threatened fish, species of concern, vulnerable fish, North America, North American, freshwater ecoregions, biodiversity, American Fisheries Society, conservation, temperate, taxa, wildlife, animals, extinction, habitat, iucn, environment, ecology, ecosystem, populations, species, endangered species, preservation, endangered list ",May-09,"Department of the Interior","Doug Beard, dbeard@usgs.gov, Howard Jelks, hjelks@usgs.gov",,DOI-98,public,"not applicable",http://fl.biology.usgs.gov/afs/,map,,,"North America",decade,Aug-08,decade,,"Freshwater ecoregions or states and provinces",,"Section 6. Geography and Environment"," http://fl.biology.usgs.gov/pdf/AFSESCFish3308.pdf",Array,n/a,,,,"US Geological Survey","US Geological Survey, Department of the Interior",usgs-gov,"Raw Data Catalog",Geospatial,"Jelks, H. L. and others. 2008. American Fisheries Society Imperiled Freshwater and Diadromous Fishes of North America. Retrieved [add current date] from <a href=""http://fisc.er.usgs.gov/afs/"">http://fisc.er.usgs.gov/afs/</a>","sending back as per sally's request","<a href=""http://fisc.er.usgs.gov/"">http://fisc.er.usgs.gov/</a>","<a href=""http://fisc.er.usgs.gov/afs/"">http://fisc.er.usgs.gov/afs/</a>",,"Freshwater ecoregions, states and provinces, or imperiled fish taxon ","not applicable","panel of fish experts comprising the AFS Endangered Species Committee","not applicable","not applicable",USGS/FISC,Yes,"Not Relevant",0,,,,,,,,,,,N,N,N,,
"The National Map","The National Map includes lower 48 states coverage of hydrography, orthoimagery, elevation, geographic place names, landcover, structures, boundaries, and transportation at 1:24,000 scale accuracy and better.","National Map, CONUS, hydrography, orthoimagery, elevation, geographic, place names, landcover, structures, boundaries, transportation, 1:24, 000, scale, map, topographic","continuous updates","Department of the Interior","Mark DeMulder (mdemulder@usgs.gov, 703-648-5569) ",,DOI-108,public,,http://nationalmap.gov/viewers.html,,,,"Coterminous US","continuous updates","Topographic maps dating back to 1880's","continuous updates, varying from daily to bimonthly depending on data theme",,"geographic coordinates or raster grid cells",,"Section 6. Geography and Environment",nationalmap.gov,Array,,,,,"US Geological Survey","US Geological Survey, Department of the Interior",usgs-gov,"Tool Catalog",Geospatial,"<a href=""http://nationalmap.gov"">The National Map</a>",,"<a href=""http://www.usgs.gov/ngpo/"">http://www.usgs.gov/ngpo/</a>","<a href=""http://nationalmap.gov"">http://nationalmap.gov</a>",,"geographic coordinates or raster grid cells","<a href=""http://geodata.gov"">geodata.gov</a>","cameras, sensors, person/computer",,,"US Geological Survey",Yes,Yes,0,,,,,,,,,,,N,N,N,,
"The National Atlas","Integrated and documented small-scale geospatial and geostatistical data from more than two dozen Federal organizations and the Library of Congress. The National Atlas is intended for the use of America's citizens and its data offerings are supplemented with multimedia articles and many types of maps.","united states map, atlas, united states atlas, maps, america, geography, geographic information, cartography, federal, agriculture, biology, boundaries, climate, environment, geology, government, history, people, transportation, water, american, united states, us, usa, mapping, national atlas, United States atlas, atlas of the united states",,"Department of the Interior","Jay Donnelly, Editor, 703.648.5395, jpdonnelly@usgs.gov",,DOI-118,public,http://nationalatlas.gov/atlasftp.html,Array,Array,,,"United States, Puerto Rico, and the US Virgin Islands.",Continuous,4/1/1997,Varies.,,"1:1,000,000-scale or 200 meter ground resolution.",,"Section 6. Geography and Environment",http://nationalatlas.gov/atlasftp.html,Array,Array,,,,"US Geological Survey","US Geological Survey, Department of the Interior",usgs-gov,"Tool Catalog",Geospatial,"<a href=""http://nationalatlas.gov/atlasftp.html"">National Atlas of the United States raw data files</a>",,"<a href=""http://nationalatlas.gov"">http://nationalatlas.gov</a>","<a href=""http://nationalatlas.gov/atlasftp.html"">National Atlas Raw Data Download</a>",,"Comprehensive geospatial data on America's people and places.",,"Digital data collection from: field observation,  remote sensing, published and provisional maps, tabular statistical files.","<a href=""http://nationalatlas.gov/atlasftp.html"">http://nationalatlas.gov/atlasftp.html</a>","<a href=""http://nationalatlas.gov/atlasftp.html"">http://nationalatlas.gov/atlasftp.html</a>","Varies by producing agency.",Yes,Yes,0,,,,,,,,,,,N,N,N,,
Map-A-Planet,"The Map-A-Planet website allows users to create and download custom image maps of planets and satellites from a variety of missions in an easy to use web interface","Mars, Moon, Venus, Jupiter, Io, Ganymede, Callisto, Europa, Saturn, Dione, Tethys, Rhea, Iapetus, Enceladus, LIDAR, Viking Orbiter, Magellan, Lunar Orbiter, Clementine, Galileo, Mars Global Surveyor, Lunar Prospector, Voyager 1, Voyager 2, Image Map, topography, NIR, UVVIS, mapaplanet, NASA, PDS, Planetary Data System, JPL, space, mission, solar system, planet, Patty Garcia, astrogeology, USGS, U. S. Geological Survey, Flagstaff, ",01-Sep-2009,"Department of the Interior","Patricia A. Garcia",pgarcia@usgs.gov,DOI-1373,public,http://www.mapaplanet.org/explorer/help/glossary.html,http://www.mapaplanet.org,image,,,Global,Mission-specific,01-Oct-1996,Mission-specific,,"Longitude/Latitude Pair",na,"Section 16. Science and Technology",http://www.mapaplanet.org/explorer/help/,Array,various,,,,"US Geological Survey","US Geological Survey, Department of the Interior",usgs-gov,"Tool Catalog",Research,"Images courtesy of NASA Planetary Data System Imaging NodeU. S. Geological Survey, Flagstaff, AZ",,http://astrogeology.usgs.gov/,http://astrogeology.usgs.gov/,928-556-7246,Planet,,"NASA Space Mission","Longitude/Latitude Pair",http://www.mapaplanet.org/explorer/help/glossary.html,"U.S. Geological Survey",Yes,Yes,0,,na,na,na,na,na,na,na,na,na,Y,N,N,,
"USGS Energy Geochemistry Database","Since January of 1989, the U.S Geological Survey (USGS) Energy Resources Program Geochemistry Laboratory Data Base has grown to contain the analytical data for over 200,000 samples worldwide. The Energy Geochemistry Data Base (EGDB) contains chemical analysis data for crude oil, natural gas, coal, water, and rock samples analyzed by the USGS Energy Resources Team's Geochemistry Laboratory, or by contracted-service laboratories. Data was also obtained from the literature and unpublished public domain sources. The sample types included are primarily rock, coal, oil, and gas. This information is used by the USGS for worldwide energy resource assessments and is periodically released to the public. Analytical data within the EGDB includes Rock-Eval pyrolysis, organic mass spectrometry, vitrinite reflectance, gas chromatography, stable carbon isotopes, inductively coupled plasma, inductively coupled plasma mass spectrometry, mercury analysis and a number of other related geochemistry analyses that, in some instances, predate the EGDB. Throughout the years the Energy Program scientists have utilized these data to not only develop an understanding of the physical and geochemical processes responsible for hydrocarbon formation. but also as a tool to assess the oil and gas potential for sedimentary basins in both national and international settings.","Oil, Gas, Coal, Coal Quality, Chemistry, Geochemistry, Rock-Eval pyrolysis, organic mass spectrometry, vitrinite reflectance, gas chromatography, stable carbon isotopes, inductively coupled plasma, inductively coupled plasma mass spectrometry, mercury analysis",7/1/2009,"Department of the Interior","Chris Skinner",cskinner@usgs.gov,DOI-4011,public,http://energy.cr.usgs.gov/prov/og/doc.htm,http://energy.cr.usgs.gov/prov/og/tabular/EGDB_07292009.zip,"Microsoft Access database, zip compressed",,,World,1989-2009,1/1/1989,Irregular,,"latitude/longitude provided for each sample",,"Section 18. Natural Resources",http://energy.cr.usgs.gov/prov/og/doc.htm,Array,"64 ",,,,"US Geological Survey","US Geological Survey, Department of the Interior",usgs-gov,"Tool Catalog",Research,"USGS, 2009, Energy Geochemistry Database, Provisional Release.  http://energy.cr.usgs.gov/prov/og/",,http://energy.usgs.gov/,http://energy.cr.usgs.gov/prov/og/,303-236-1651,"Geochemistry of earth samples from surface, mines, wells, waterways, etc.",,"person,computer,paper,laboratory procedures",http://energy.cr.usgs.gov/gg/geochemlab/methodology.html,http://energy.cr.usgs.gov/prov/og/doc.htm,"USGS Energy Resources Program Quality Assurance (http://energy.cr.usgs.gov/gg/geochemlab/qa.html)",Yes,Yes,1,,,,,,,,,,,N,N,N,,
"Piceance Basin Oil Shale Data: Assays, Boreholes and Formation Tops","This database contains Oil Shale Assays, Borehole Locations and Formation Tops that were used in support of the 2009 Oil Shale Assessment (Survey Fact Sheet 2009''Â€'Â""3012).  This database is an update from 1998 that was not available online and now includes over 321,000 Assays from 1049 samples.","Energy resources, Oil shale, Oil, Resource assessment, Earth science, Natural resources, U.S. Geological Survey, USGS, Geology, Eocene Green River Formation",1/1/2009,"Department of the Interior","Chris Skinner",cskinner@usgs.gov,DOI-4012,public,http://certmapper.cr.usgs.gov/data/oil_shale/ofr-98-483-v02/spreadsheets/data_dictionaries/colorado_boreholes_and_tops_fieldname_descriptions.txt,http://certmapper.cr.usgs.gov/data/oil_shale/ofr-98-483-v02/spreadsheets/colorado_oil_shale.zip,"comma delimited file, zip compression",,,"North-Western Colorado, Piceance Basin",1989-2009,1/1/1989,Irregular,,"latitude/longitude provided for each sample",,"Section 19. Energy and Utilities",http://energy.cr.usgs.gov/other/oil_shale/piceance_assays.html,Array,"4.57 MB",,,,"US Geological Survey","US Geological Survey, Department of the Interior",usgs-gov,"Raw Data Catalog",Research,"USGS, 2009, Energy Geochemistry Database, Provisional Release.  http://energy.cr.usgs.gov/prov/og/",,http://energy.usgs.gov/,http://pubs.er.usgs.gov/usgspubs/ofr/ofr98483,303-236-1651,"Core and Rotary Holes, Oil and gas test and surface collections of oil shale.",,"person,computer,paper,laboratory procedures",http://energy.cr.usgs.gov/other/oil_shale/piceance_assays.html,http://certmapper.cr.usgs.gov/data/oil_shale/ofr-98-483-v02/spreadsheets/data_dictionaries/colorado_boreholes_and_tops_fieldname_descriptions.txt,"Guidelines for Ensuring the Quality of Information Disseminated to the Public (http://www.usgs.gov/info_qual/)",Yes,Yes,0,,,,,,,,,,,N,N,N,,
"WaterWatch -- Current Water Resources Conditions","WaterWatch (http://waterwatch.usgs.gov) is a U.S. Geological Survey (USGS) World Wide Web site that displays maps, graphs, and tables describing real-time, recent, and past streamflow conditions for the United States. The real-time information generally is updated on an hourly basis. WaterWatch provides streamgage-based maps that show the location of more than 3,000 long-term (30 years or more) USGS streamgages; use colors to represent streamflow conditions compared to historical streamflow; feature a point-and-click interface allowing users to retrieve graphs of stream stage (water elevation) and flow; and highlight locations where extreme hydrologic events, such as floods and droughts, are occurring. The streamgage-based maps show streamflow conditions for real-time, average daily, and 7-day average streamflow. The real-time streamflow maps highlight flood and high flow conditions. The 7-day average streamflow maps highlight below-normal and drought conditions. WaterWatch also provides hydrologic unit code (HUC) maps. HUC-based maps are derived from the streamgage-based maps and illustrate streamflow conditions in hydrologic regions. These maps show average streamflow conditions for 1-, 7-, 14-, and 28-day periods, and for monthly average streamflow; highlight regions of low flow or hydrologic drought; and provide historical runoff and streamflow conditions beginning in 1901.WaterWatch summarizes streamflow conditions in a region (state or hydrologic unit) in terms of the long-term typical condition at streamgages in the region. Summary tables are provided along with time-series plots that depict variations through time. WaterWatch also includes tables of current streamflow information and locations of flooding. ","Streamflow, floods, droughts, runoff, water, maps, statistics, United States, Water Resources Regions, Annual Summaries",3/1/2011,"Department of the Interior","Harry Lins",hlins@usgs.gov,DOI-4515,public,http://pubs.usgs.gov/fs/2008/3031/,http://waterwatch.usgs.gov/new/,"Web Browser Display",,,"United States including Puerto Rico","6/24/1999 to present on a daily basis",6/24/1999,Hourly,,"Streamgage location (latitude-longitude pair)",,"Section 6. Geography and Environment",http://pubs.usgs.gov/fs/2008/3031/,Array,0,,,,"US Geological Survey","US Geological Survey, Department of the Interior",usgs-gov,"Tool Catalog",Surveillance,"Jian, X., Wolock, D.; Lins, H., 2008, WaterWatch--Maps, graphs, and tables of current, recent, and past streamflow conditions: U.S. Geological Survey Fact Sheet 2008-3031. <http://pubs.usgs.gov/fs/2008/3031/>","need to have the access point entered. thanks",http://waterwatch.usgs.gov/,http://water.usgs.gov/,703-648-5712,"River basin",,Person/computer,http://pubs.usgs.gov/fs/2008/3031/,http://pubs.usgs.gov/fs/2008/3031/,"U.S. Geological Survey",Yes,Yes,0,,,,,,,,,,,N,N,N,,
"USGS Volcanic Activity Alert-Notification System Description","Website provides plain-English description of the alert notification system that the USGS has adopted nationwide for characterizing the level of unrest and eruptive activity at the volacnoes and explanation of the alert levels and aviation color codes.","Volcano Alert Levels,Avaition Color Codes,Volcano Activity,Volcano Activity Alert, Volcano Alert Notification System,",14-Mar-07,"Department of the Interior","Raymond Obuch",obuch@usgs.gov,DOI-9241,public,"http://volcanoes.usgs.gov/activity/alertsystem/index.php,http://pubs.usgs.gov/fs/2006/3139/",http://volcanoes.usgs.gov/activity/alertsystem/index.php,KML,,,"Nationwide","As Events Occur",2006,"Updated as needed based upon systematic Program changes.",,Volcano,,"Section 16. Science and Technology",http://pubs.usgs.gov/fs/2006/3139/,Array,.035,,,,"US Geological Survey","US Geological Survey, Department of the Interior",usgs-gov,"Raw Data Catalog",Surveillance,"http://volcanoes.usgs.gov/activity/alertsystem/index.php","please enter the access point",http://volcanoes.usgs.gov,http://pubs.usgs.gov/fs/2006/3139/,303-236-5729,"Levels",,,,"http://volcanoes.usgs.gov/activity/alertsystem/index.php,http://pubs.usgs.gov/fs/2006/3139/","U.S.G.S. Volcano Science Center",Yes,Yes,1,N,,,,,,,,,,N,N,Y,"Furthers the core mission of the agency","The USGS Volcano Activiy Alert Systems was standardized in 2007 to increase its usefullness to people on the ground and those in avaition. "
"USGS U.S. Volcanoes Current Alerts","Website provides plain-English description of the alert notification system that the USGS has adopted nationwide for characterizing the level of unrest and eruptive activity at the volacnoes and explanation of the alert levels and aviation color codes.","Volcano Alert, Aviation Color Codes, VONA, VAN, Volcano Information Statement, Volcano Activity Update, Volcano Activity Alert, Volcano Activity","Updates occur regularly based upon changes in activity at U.S. volcanoes.  List changes when activity either increases or decreases.  ","Department of the Interior","Raymond Obuch",obuch@usgs.gov,DOI-9251,public,"http://volcanoes.usgs.gov/activity/status.php, http://pubs.usgs.gov/fs/2006/3139/",http://volcanoes.usgs.gov/activity/status.php,KML,,,"United States plus Commonwealth of Northern Mariana Islands.","2006 - present",2006,"Updates occur regularly based upon changes in activity at U.S. volcanoes.  List changes when activity either increases or decreases.  ",,Volcano,,"Section 16. Science and Technology",http://pubs.usgs.gov/fs/2006/3139/,Array,.076,,,,"US Geological Survey","US Geological Survey, Department of the Interior",usgs-gov,"Raw Data Catalog",Surveillance,"http://pubs.usgs.gov/fs/2006/3139/",duplicated,http://volcanoes.usgs.gov,http://volcanoes.usgs.gov/activity/status.php,303-236-5729,"Alert Levels",,"computer detection of activity, person review data, person input alert change into database, website automatically updated",Computer,"http://volcanoes.usgs.gov/activity/status.php, http://pubs.usgs.gov/fs/2006/3139/","U.S.G.S. Volcano Science Center",Yes,Yes,1,N,,,,,,,,,,N,N,Y,"Furthers the core mission of the agency","Data is updated dynamically on a recurrent basis depending upon changes in volcanic activity in the U.S."
"USGS U.S. Volcanoes with Elevated Status","Website provides list of elevated status volcanoes with access to activity updates and/or information releases for changes in activity at the volcanoes.  activity at each volcano changes.","Volcano Alert, Aviation Color Codes, VONA, VAN, Volcano Information Statement, Volcano Activity Update, Volcano Activity Alert, Volcano Activity","Updates occur regularly based upon changes in activity at U.S. volcanoes.  List changes when activity goes above normal level and/or changes to any other level above normal.  Information statements for elevated status volcanoes are also availble.","Department of the Interior","Raymond Obuch",obuch@usgs.gov,DOI-9331,public,"http://volcanoes.usgs.gov/activity/elevated.php & http://pubs.usgs.gov/fs/2006/3139/",http://volcanoes.usgs.gov/activity/elevated.php,KML,,N/A,"United States plus Commonwealth of Northern Mariana Islands.","2006 - present",2006.0,"Updates occur regularly based upon changes in activity at U.S. volcanoes.  List changes when activity goes above normal level and/or changes to any other level above normal.  Information statements for elevated status volcanoes are also availble.",,Volcano,N/A,"Section 16. Science and Technology",http://pubs.usgs.gov/fs/2006/3139/,Array,0.015,,,,"US Geological Survey","US Geological Survey, Department of the Interior",usgs-gov,"Raw Data Catalog",Surveillance,N/A,,http://volcanoes.usgs.gov,http://volcanoes.usgs.gov/activity/elevated.php,303-236-5729,"Volcano Locations",N/A,"computer detection of activity, person review data, person input alert change into database, website automatically updated",Computer,"http://volcanoes.usgs.gov/activity/elevated.php & http://pubs.usgs.gov/fs/2006/3139/","U.S.G.S. Volcano Science Center",Yes,Yes,1,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,Y,"Furthers the core mission of the agency","Data is updated dynamically on a recurrent basis depending upon changes in volcanic activity in the U.S."
