title,description,keyword,modified,publisher,person,mbox,identifier,accessLevel,dataDictionary,accessURL,format,webService,license,spatial,temporal,issued,accrualPeriodicity,language,granularity,dataQuality,theme,references,distribution,size,landingPage,feed,systemOfRecords,subagency,organizationName,organizationId,category,categoryDesignation,bibliographicCitation,comments,agencyProgramURL,agencyDataSeriesURL,phone,analysisUnit,additionalMetadata,collectionMode,collectionInstrument,dictionaryList,QualityResponsibleAgency,guidelineCompliance,confidentiality,numberOfDatasets,licenseRequirement,statisticalMethodology,sampling,estimation,weighting,disclosureAvoidance,questionnaireDesign,seriesBreaks,nonResponseAdjustment,seasonalAdjustment,isOGD,isAgencyOGD,isHighValue,reasonBeingHighValue,reasonBeingNew
"Job Patterns For Minorities And Women In Private Industry, 2007 EEO-1 CBSA Aggregate by NAICS-3 Report","As part of its mandate under Title VII of the Civil Rights Act of 1964, as amended, the Equal Employment Opportunity Commission requires periodic reports from public and private employers, and unions and labor organizations which indicate the composition of their work forces by sex and by race/ethnic category. Key among these reports is the EEO-1, which is collected annually from Private employers with 100 or more employees or federal contractors with 50 more employees. In 2007, over 67,800 employers with more than 61.3 million employees filed EEO-1 reports. The confidentiality provision which governs release of these data (Section 709 (e) of Title VII of the Civil Rights Act of 1964, as amended by the Equal Employment Opportunity Act of 1972) prohibits release of individually identifiable information. However, data in aggregated format for major geographic areas and by industry group for private employers (EEO-1) are available. The following tables are national aggregations by those industries with the greatest employment.","EEOC, EEO1, ""Private Employer"", ""EEO1 Survey""",23-Mar-2009,"US Equal Employment Opportunity Commission","Michael Magrogan",michael.magrogan@eeoc.gov,EEOC-1372,public,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2007/cbsa_nac3/,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2007/downloads/cbsa_nac3.zip,CSV/TXT,,,USA,2007.0,23-Mar-2009,annual,,,,"Section 12. Labor Force, Employment, and Earnings",http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/,Array,20.35,,,,,"US Equal Employment Opportunity Commission",eeoc-gov,"Raw Data Catalog",Administrative,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/,,http://www.eeoc.gov/,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2007/index.html,202-663-4466,employee,,person/computer,http://www.eeoc.gov/employers/eeo1/,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2007/cbsa_nac3/,"US Equal Employment Opportunity Commission",Yes,Yes,0,,,,,,,,,,,Y,N,N,,
"Job Patterns For Minorities And Women In Private Industry, 2008 EEO-1 National Aggregate Report","As part of its mandate under Title VII of the Civil Rights Act of 1964, as amended, the Equal Employment Opportunity Commission requires periodic reports from public and private employers, and unions and labor organizations which indicate the composition of their work forces by sex and by race/ethnic category. Key among these reports is the EEO-1, which is collected annually from Private employers with 100 or more employees or federal contractors with 50 more employees. In 2007, over 67,800 employers with more than 61.3 million employees filed EEO-1 reports. The confidentiality provision which governs release of these data (Section 709 (e) of Title VII of the Civil Rights Act of 1964, as amended by the Equal Employment Opportunity Act of 1972) prohibits release of individually identifiable information. However, data in aggregated format for major geographic areas and by industry group for private employers (EEO-1) are available. The following tables are national aggregations by those industries with the greatest employment.","EEOC, EEO1, ""Private Employer"", ""EEO1 Survey""",20-Jan-2010,"US Equal Employment Opportunity Commission","Michael Magrogan",michael.magrogan@eeoc.gov,EEOC-1473,public,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2008/data_dictionary%20NAICS.xls,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2008/year08_us.zip,CSV/TXT,,,USA,2008,20-Jan-2010,annual,,,,"Section 12. Labor Force, Employment, and Earnings",http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/,Array,0.04,,,,,"US Equal Employment Opportunity Commission",eeoc-gov,"Raw Data Catalog",Administrative,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/,,http://www.eeoc.gov/,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2008/index.html,202-663-4466,employee,,person/computer,http://www.eeoc.gov/employers/eeo1/,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2008/data_dictionary%20NAICS.xls,"US Equal Employment Opportunity Commission",Yes,Yes,0,,,,,,,,,,,N,N,N,,
"Job Patterns For Minorities And Women In Private Industry, 2008 EEO-1 CBSA Aggregate by NAICS-3 Report","As part of its mandate under Title VII of the Civil Rights Act of 1964, as amended, the Equal Employment Opportunity Commission requires periodic reports from public and private employers, and unions and labor organizations which indicate the composition of their work forces by sex and by race/ethnic category. Key among these reports is the EEO-1, which is collected annually from Private employers with 100 or more employees or federal contractors with 50 more employees. In 2007, over 67,800 employers with more than 61.3 million employees filed EEO-1 reports. The confidentiality provision which governs release of these data (Section 709 (e) of Title VII of the Civil Rights Act of 1964, as amended by the Equal Employment Opportunity Act of 1972) prohibits release of individually identifiable information. However, data in aggregated format for major geographic areas and by industry group for private employers (EEO-1) are available. The following tables are national aggregations by those industries with the greatest employment.","EEOC, EEO1, ""Private Employer"", ""EEO1 Survey""",20-Jan-2010,"US Equal Employment Opportunity Commission","Michael Magrogan",michael.magrogan@eeoc.gov,EEOC-1474,public,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2008/data_dictionary%20NAICS.xls,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2008/year08_cbsa_nac3.zip,CSV/TXT,,,USA,2008.0,20-Jan-2010,annual,,,,"Section 12. Labor Force, Employment, and Earnings",http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/,Array,6.97,,,,,"US Equal Employment Opportunity Commission",eeoc-gov,"Raw Data Catalog",Administrative,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/,,http://www.eeoc.gov/,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2008/index.html,202-663-4466,employee,,person/computer,http://www.eeoc.gov/employers/eeo1/,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2008/data_dictionary%20NAICS.xls,"US Equal Employment Opportunity Commission",Yes,Yes,0,,,,,,,,,,,N,N,N,,
"Job Patterns For Minorities And Women In Private Industry, 2008 EEO-1 State Aggregate Report","As part of its mandate under Title VII of the Civil Rights Act of 1964, as amended, the Equal Employment Opportunity Commission requires periodic reports from public and private employers, and unions and labor organizations which indicate the composition of their work forces by sex and by race/ethnic category. Key among these reports is the EEO-1, which is collected annually from Private employers with 100 or more employees or federal contractors with 50 more employees. In 2007, over 67,800 employers with more than 61.3 million employees filed EEO-1 reports. The confidentiality provision which governs release of these data (Section 709 (e) of Title VII of the Civil Rights Act of 1964, as amended by the Equal Employment Opportunity Act of 1972) prohibits release of individually identifiable information. However, data in aggregated format for major geographic areas and by industry group for private employers (EEO-1) are available. The following tables are national aggregations by those industries with the greatest employment.","EEOC, EEO1, ""Private Employer"", ""EEO1 Survey""",20-Jan-2010,"US Equal Employment Opportunity Commission","Michael Magrogan",michael.magrogan@eeoc.gov,EEOC-1475,public,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2008/data_dictionary%20NAICS.xls,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2008/year08_state.zip,CSV/TXT,,,USA,2008,20-Jan-2010,annual,,,,"Section 12. Labor Force, Employment, and Earnings",http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/,Array,0.1,,,,,"US Equal Employment Opportunity Commission",eeoc-gov,"Raw Data Catalog",Administrative,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/,,http://www.eeoc.gov/,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2008/index.html,202-663-4466,employee,,person/computer,http://www.eeoc.gov/employers/eeo1/,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2008/data_dictionary%20NAICS.xls,"US Equal Employment Opportunity Commission",Yes,Yes,0,,,,,,,,,,,N,N,N,,
"Job Patterns For Minorities And Women In Private Industry, 2008 EEO-1 CBSA Aggregate by NAICS-2 Report","As part of its mandate under Title VII of the Civil Rights Act of 1964, as amended, the Equal Employment Opportunity Commission requires periodic reports from public and private employers, and unions and labor organizations which indicate the composition of their work forces by sex and by race/ethnic category. Key among these reports is the EEO-1, which is collected annually from Private employers with 100 or more employees or federal contractors with 50 more employees. In 2007, over 67,800 employers with more than 61.3 million employees filed EEO-1 reports. The confidentiality provision which governs release of these data (Section 709 (e) of Title VII of the Civil Rights Act of 1964, as amended by the Equal Employment Opportunity Act of 1972) prohibits release of individually identifiable information. However, data in aggregated format for major geographic areas and by industry group for private employers (EEO-1) are available. The following tables are national aggregations by those industries with the greatest employment.","EEOC, EEO1, ""Private Employer"", ""EEO1 Survey""",20-Jan-2010,"US Equal Employment Opportunity Commission","Michael Magrogan ",michael.magrogan@eeoc.gov,EEOC-1476,public,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2008/data_dictionary%20NAICS.xls,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2008/year08_cbsa_nac2.zip,CSV/TXT,,,USA,2008.0,20-Jan-2010,annual,,,,"Section 12. Labor Force, Employment, and Earnings",http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/,Array,3.56,,,,,"US Equal Employment Opportunity Commission",eeoc-gov,"Raw Data Catalog",Administrative,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/,,http://www.eeoc.gov/,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2008/index.html,202-663-4466,employee,,person/computer,http://www.eeoc.gov/employers/eeo1/,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2008/data_dictionary%20NAICS.xls,"US Equal Employment Opportunity Commission",Yes,Yes,0,,,,,,,,,,,N,N,N,,
"Job Patterns For Minorities And Women In Private Industry, 2008 EEO-1 CBSA Aggregate Report","As part of its mandate under Title VII of the Civil Rights Act of 1964, as amended, the Equal Employment Opportunity Commission requires periodic reports from public and private employers, and unions and labor organizations which indicate the composition of their work forces by sex and by race/ethnic category. Key among these reports is the EEO-1, which is collected annually from Private employers with 100 or more employees or federal contractors with 50 more employees. In 2007, over 67,800 employers with more than 61.3 million employees filed EEO-1 reports. The confidentiality provision which governs release of these data (Section 709 (e) of Title VII of the Civil Rights Act of 1964, as amended by the Equal Employment Opportunity Act of 1972) prohibits release of individually identifiable information. However, data in aggregated format for major geographic areas and by industry group for private employers (EEO-1) are available. The following tables are national aggregations by those industries with the greatest employment.","EEOC, EEO1, ""Private Employer"", ""EEO1 Survey""",20-Jan-2010,"US Equal Employment Opportunity Commission","Michael Magrogan",michael.magrogan@eeoc.gov,EEOC-1477,public,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2008/data_dictionary%20NAICS.xls,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2008/year08_cbsa.zip,CSV/TXT,,,USA,2008,20-Jan-2010,annual,,,,"Section 12. Labor Force, Employment, and Earnings",http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/,Array,0.48,,,,,"US Equal Employment Opportunity Commission",eeoc-gov,"Raw Data Catalog",Administrative,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/,,http://www.eeoc.gov/,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2008/index.html,202-663-4466,employee,,person/computer,http://www.eeoc.gov/employers/eeo1/,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2008/data_dictionary%20NAICS.xls,"US Equal Employment Opportunity Commission",Yes,Yes,0,,,,,,,,,,,N,N,N,,
"Job Patterns For Minorities And Women In Private Industry, 2008 EEO-1 NAICS-2 Aggregate Report","As part of its mandate under Title VII of the Civil Rights Act of 1964, as amended, the Equal Employment Opportunity Commission requires periodic reports from public and private employers, and unions and labor organizations which indicate the composition of their work forces by sex and by race/ethnic category. Key among these reports is the EEO-1, which is collected annually from Private employers with 100 or more employees or federal contractors with 50 more employees. In 2007, over 67,800 employers with more than 61.3 million employees filed EEO-1 reports. The confidentiality provision which governs release of these data (Section 709 (e) of Title VII of the Civil Rights Act of 1964, as amended by the Equal Employment Opportunity Act of 1972) prohibits release of individually identifiable information. However, data in aggregated format for major geographic areas and by industry group for private employers (EEO-1) are available. The following tables are national aggregations by those industries with the greatest employment.","EEOC, EEO1, ""Private Employer"", ""EEO1 Survey""",20-Jan-2010,"US Equal Employment Opportunity Commission","Michael Magrogan",michael.magrogan@eeoc.gov,EEOC-1478,public,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2008/data_dictionary%20NAICS.xls,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2008/year08_nac2.zip,CSV/TXT,,,USA,2008,20-Jan-2010,annual,,,,"Section 12. Labor Force, Employment, and Earnings",http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/,Array,0.042,,,,,"US Equal Employment Opportunity Commission",eeoc-gov,"Raw Data Catalog",Administrative,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/,,http://www.eeoc.gov/,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2008/index.html,202-663-4466,employee,,person/computer,http://www.eeoc.gov/employers/eeo1/,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2008/data_dictionary%20NAICS.xls,"US Equal Employment Opportunity Commission",Yes,Yes,0,,,,,,,,,,,N,N,N,,
"Job Patterns For Minorities And Women In Private Industry, 2008 EEO-1 NAICS-3 Aggregate Report","As part of its mandate under Title VII of the Civil Rights Act of 1964, as amended, the Equal Employment Opportunity Commission requires periodic reports from public and private employers, and unions and labor organizations which indicate the composition of their work forces by sex and by race/ethnic category. Key among these reports is the EEO-1, which is collected annually from Private employers with 100 or more employees or federal contractors with 50 more employees. In 2007, over 67,800 employers with more than 61.3 million employees filed EEO-1 reports. The confidentiality provision which governs release of these data (Section 709 (e) of Title VII of the Civil Rights Act of 1964, as amended by the Equal Employment Opportunity Act of 1972) prohibits release of individually identifiable information. However, data in aggregated format for major geographic areas and by industry group for private employers (EEO-1) are available. The following tables are national aggregations by those industries with the greatest employment.","EEOC, EEO1, ""Private Employer"", ""EEO1 Survey""",20-Jan-2010,"US Equal Employment Opportunity Commission","Michael Magrogan",michael.magrogan@eeoc.gov,EEOC-1479,public,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2008/data_dictionary%20NAICS.xls,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2008/year08_nac3.zip,CSV/TXT,,,USA,2008,20-Jan-2010,annual,,,,"Section 12. Labor Force, Employment, and Earnings",http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/,Array,0.144,,,,,"US Equal Employment Opportunity Commission",eeoc-gov,"Raw Data Catalog",Administrative,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/,,http://www.eeoc.gov/,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2008/index.html,202-663-4466,employee,,person/computer,http://www.eeoc.gov/employers/eeo1/,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2008/data_dictionary%20NAICS.xls,"US Equal Employment Opportunity Commission",Yes,Yes,0,,,,,,,,,,,N,N,N,,
"Job Patterns For Minorities And Women In Private Industry, 2008 EEO-1 NAICS-4 Aggregate Report","As part of its mandate under Title VII of the Civil Rights Act of 1964, as amended, the Equal Employment Opportunity Commission requires periodic reports from public and private employers, and unions and labor organizations which indicate the composition of their work forces by sex and by race/ethnic category. Key among these reports is the EEO-1, which is collected annually from Private employers with 100 or more employees or federal contractors with 50 more employees. In 2007, over 67,800 employers with more than 61.3 million employees filed EEO-1 reports. The confidentiality provision which governs release of these data (Section 709 (e) of Title VII of the Civil Rights Act of 1964, as amended by the Equal Employment Opportunity Act of 1972) prohibits release of individually identifiable information. However, data in aggregated format for major geographic areas and by industry group for private employers (EEO-1) are available. The following tables are national aggregations by those industries with the greatest employment.","EEOC, EEO1, ""Private Employer"", ""EEO1 Survey""",20-Jan-2010,"US Equal Employment Opportunity Commission","Michael Magrogan",michael.magrogan@eeoc.gov,EEOC-1480,public,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2008/data_dictionary%20NAICS.xls,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2008/year08_nac4.zip,CSV/TXT,,,USA,2008,20-Jan-2010,annual,,,,"Section 12. Labor Force, Employment, and Earnings",http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/,Array,0.412,,,,,"US Equal Employment Opportunity Commission",eeoc-gov,"Raw Data Catalog",Administrative,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/,,http://www.eeoc.gov/,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2008/index.html,202-663-4466,employee,,person/computer,http://www.eeoc.gov/employers/eeo1/,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2008/data_dictionary%20NAICS.xls,"US Equal Employment Opportunity Commission",Yes,Yes,0,,,,,,,,,,,N,N,N,,
"Job Patterns For Minorities And Women In Private Industry, 2008 EEO-1 NAICS-5 Aggregate Report","As part of its mandate under Title VII of the Civil Rights Act of 1964, as amended, the Equal Employment Opportunity Commission requires periodic reports from public and private employers, and unions and labor organizations which indicate the composition of their work forces by sex and by race/ethnic category. Key among these reports is the EEO-1, which is collected annually from Private employers with 100 or more employees or federal contractors with 50 more employees. In 2007, over 67,800 employers with more than 61.3 million employees filed EEO-1 reports. The confidentiality provision which governs release of these data (Section 709 (e) of Title VII of the Civil Rights Act of 1964, as amended by the Equal Employment Opportunity Act of 1972) prohibits release of individually identifiable information. However, data in aggregated format for major geographic areas and by industry group for private employers (EEO-1) are available. The following tables are national aggregations by those industries with the greatest employment.","EEOC, EEO1, ""Private Employer"", ""EEO1 Survey""",20-Jan-2010,"US Equal Employment Opportunity Commission","Michael Magrogan",michael.magrogan@eeoc.gov,EEOC-1481,public,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2008/data_dictionary%20NAICS.xls,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2008/year08_nac5.zip,CSV/TXT,,,USA,2008,20-Jan-2010,annual,,,,"Section 12. Labor Force, Employment, and Earnings",http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/,Array,0.8,,,,,"US Equal Employment Opportunity Commission",eeoc-gov,"Raw Data Catalog",Administrative,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/,,http://www.eeoc.gov/,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2008/index.html,202-663-4466,employee,,person/computer,http://www.eeoc.gov/employers/eeo1/,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2008/data_dictionary%20NAICS.xls,"US Equal Employment Opportunity Commission",Yes,Yes,0,,,,,,,,,,,N,N,N,,
"Job Patterns For Minorities And Women In Private Industry, 2008 EEO-1 State Aggregate by NAICS-2 Report","As part of its mandate under Title VII of the Civil Rights Act of 1964, as amended, the Equal Employment Opportunity Commission requires periodic reports from public and private employers, and unions and labor organizations which indicate the composition of their work forces by sex and by race/ethnic category. Key among these reports is the EEO-1, which is collected annually from Private employers with 100 or more employees or federal contractors with 50 more employees. In 2007, over 67,800 employers with more than 61.3 million employees filed EEO-1 reports. The confidentiality provision which governs release of these data (Section 709 (e) of Title VII of the Civil Rights Act of 1964, as amended by the Equal Employment Opportunity Act of 1972) prohibits release of individually identifiable information. However, data in aggregated format for major geographic areas and by industry group for private employers (EEO-1) are available. The following tables are national aggregations by those industries with the greatest employment.","EEOC, EEO1, ""Private Employer"", ""EEO1 Survey""",20-Jan-2010,"US Equal Employment Opportunity Commission","Michael Magrogan, IT Specialist, 202-663-4466, michael.magrogan@eeoc.gov",michael.magrogan@eeoc.gov,EEOC-1482,public,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2008/data_dictionary%20NAICS.xls,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2008/year08_state_nac2.zip,CSV/TXT,,,USA,2008.0,20-Jan-2010,annual,,,,"Section 12. Labor Force, Employment, and Earnings",http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/,Array,1.0,,,,,"US Equal Employment Opportunity Commission",eeoc-gov,"Raw Data Catalog",Administrative,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/,,http://www.eeoc.gov/,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2008/index.html,202-663-4466,employee,,person/computer,http://www.eeoc.gov/employers/eeo1/,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2008/data_dictionary%20NAICS.xls,"US Equal Employment Opportunity Commission",Yes,Yes,0,,,,,,,,,,,N,N,N,,
"Job Patterns For Minorities And Women In Private Industry, 2008 EEO-1 State Aggregate by NAICS-3 Report","As part of its mandate under Title VII of the Civil Rights Act of 1964, as amended, the Equal Employment Opportunity Commission requires periodic reports from public and private employers, and unions and labor organizations which indicate the composition of their work forces by sex and by race/ethnic category. Key among these reports is the EEO-1, which is collected annually from Private employers with 100 or more employees or federal contractors with 50 more employees. In 2007, over 67,800 employers with more than 61.3 million employees filed EEO-1 reports. The confidentiality provision which governs release of these data (Section 709 (e) of Title VII of the Civil Rights Act of 1964, as amended by the Equal Employment Opportunity Act of 1972) prohibits release of individually identifiable information. However, data in aggregated format for major geographic areas and by industry group for private employers (EEO-1) are available. The following tables are national aggregations by those industries with the greatest employment.","EEOC, EEO1, ""Private Employer"", ""EEO1 Survey""",20-Jan-2010,"US Equal Employment Opportunity Commission","Michael Magrogan",michael.magrogan@eeoc.gov,EEOC-1483,public,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2008/data_dictionary%20NAICS.xls,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2008/year08_state_nac3.zip,CSV/TXT,,,USA,2008,20-Jan-2010,annual,,,,"Section 12. Labor Force, Employment, and Earnings",http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/,Array,3.25,,,,,"US Equal Employment Opportunity Commission",eeoc-gov,"Raw Data Catalog",Administrative,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/,,http://www.eeoc.gov/,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2008/index.html,202-663-4466,employee,,person/computer,http://www.eeoc.gov/employers/eeo1/,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2008/data_dictionary%20NAICS.xls,"US Equal Employment Opportunity Commission",Yes,Yes,1,,,,,,,,,,,Y,N,Y,,
"Fiscal Year 2009 Report of the Equal Employment Opportunity Commission on its Administration of the Freedom of Information Act (FOIA), 5 U.S.C.ss552","Fiscal Year 2009 Report of the Equal Employment Opportunity Commission on its Administration of the Freedom of Information Act (FOIA), 5 U.S.C.ss552","EEOC, FOIA, ""Freedom of Information Act""",01-Feb-2010,"US Equal Employment Opportunity Commission","Michael Magrogan, IT Specialist, 202-663-4466, michael.magrogan@eeoc.gov",,EEOC-1929,public,http://www.eeoc.gov/eeoc/foia/reports/annrep2009.cfm,http://www.eeoc.gov/eeoc/foia/reports/upload/2009foia.xml,XML,,,USA,2009.0,01-Feb-2010,annual,,,,"Section 24. Information and Communications",http://www.eeoc.gov/eeoc/foia/reports/annrep2009.cfm,Array,1.1,,,,,"US Equal Employment Opportunity Commission",eeoc-gov,"Raw Data Catalog",Administrative,http://www.eeoc.gov/eeoc/foia/reports/annrep2009.cfm,,http://www.eeoc.gov/eeoc/foia,http://www.eeoc.gov/eeoc/foia/reports/annrep2009.cfm,,request,,person/computer,http://www.eeoc.gov/eeoc/foia/reports/annrep2009.cfm,http://www.eeoc.gov/eeoc/foia/reports/annrep2009.cfm,"US Equal Employment Opportunity Commission",Yes,Yes,1,,,,,,,,,,,N,N,N,,
"Job Patterns for Minorities and Women in Private Industry, 2009 EEO-1 CBSA Report","As part of its mandate under Title VII of the Civil Rights Act of 1964, as amended, the Equal Employment Opportunity Commission requires periodic reports from public and private employers, and unions and labor organizations which indicate the composition of their work forces by sex and by race/ethnic category. Key among these reports is the EEO-1, which is collected annually from Private employers with 100 or more employees or federal contractors with 50 more employees. In 2008, over 68,300 employers with more than 62.2 million employees filed EEO-1 reports. The confidentiality provision which governs release of these data (Section 709 (e) of Title VII of the Civil Rights Act of 1964, as amended by the Equal Employment Opportunity Act of 1972) prohibits release of individually identifiable information. However, data in aggregated format for major geographic areas and by industry group for private employers (EEO-1) are available. The following tables are national aggregations by those industries with the greatest employment.","EEOC, EEO-1, ""Private Industry"", ""EEO-1 Survey""",02/14/2011,"US Equal Employment Opportunity Commission","Michael Magrogan, IT Specialist",michael.magrogan@eeoc.gov,EEOC-4673,public,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2009/datasets/data_dictionary%20NAICS.xls,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2009/datasets/YEAR09_CBSA.txt,txt,,,USA,2009.0,02/14/2011,Annual,,,,"Section 12. Labor Force, Employment, and Earnings",http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/,Array,1.1,,,,,"US Equal Employment Opportunity Commission",eeoc-gov,"Raw Data Catalog",Administrative,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/index.cfm,,http://www.eeoc.gov/,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2009/index.cfm,202-663-4466,employee,,person/computer,http://www.eeoc.gov/employers/eeo1survey/index.cfm,http://www.eeoc.gov/eeoc/statistics/employment/jobpat-eeo1/2009/datasets/data_dictionary%20NAICS.xls,"US Equal Employment Opportunity Commission",Yes,Yes,1,N,,,,,,,,,,N,N,Y,"Responds to need and demand as identified through public consultation","The data being provided is the most recent available from the EEO-1 survey"
