title,description,keyword,modified,publisher,person,mbox,identifier,accessLevel,dataDictionary,accessURL,format,webService,license,spatial,temporal,issued,accrualPeriodicity,language,granularity,dataQuality,theme,references,distribution,size,landingPage,feed,systemOfRecords,subagency,organizationName,organizationId,category,categoryDesignation,bibliographicCitation,comments,agencyProgramURL,agencyDataSeriesURL,phone,analysisUnit,additionalMetadata,collectionMode,collectionInstrument,dictionaryList,QualityResponsibleAgency,guidelineCompliance,confidentiality,numberOfDatasets,licenseRequirement,statisticalMethodology,sampling,estimation,weighting,disclosureAvoidance,questionnaireDesign,seriesBreaks,nonResponseAdjustment,seasonalAdjustment,isOGD,isAgencyOGD,isHighValue,reasonBeingHighValue,reasonBeingNew
"Tax Year 2005 SOI Exempt Organization Study","Forms 990 and 990-EZ filed by IRC Section 501(c)(3)-(c)(9) organiztions for Tax Year 2005 ","nonprofit, charitable, tax-exempt, IRS, Statistics of Income, contribution, grant, Form 990",8/1/2008,"Department of the Treasury","Office of the Chief Information Officer, Departmental Offices",digital@treasury.gov,TREAS-89,public,http://www.irs.gov/pub/irs-soi/eo2005derl.xls,http://www.irs.gov/uac/SOI-Tax-Stats-Charities-and-Other-Tax-Exempt-Organizations-Statistics,ASCII,,,Global,"Returns filed January 2006 - December 2007",8/1/2008,Annual,,"Zip code","http://www.irs.gov/taxstats/charitablestats/article/0,,id=212608,00.html","Section 11. Social Insurance and Human Services","http://www.irs.gov/taxstats/charitablestats/article/0,,id=209823,00.html",Array,0,,,,"Internal Revenue Service","Internal Revenue Service, Department of the Treasury",irs-gov,"Tool Catalog",Statistical,"Statistics of Income Division, IRS  <a href=""http://www.irs.gov/taxstats/charitablestats/article/0,,id=97176,00.html#4"">http://www.irs.gov/taxstats/charitablestats/article/0,,id=97176,00.html#4</a>",,http://www.irs.gov/taxstats/index.html,"http://www.irs.gov/taxstats/charitablestats/article/0,,id=97176,00.html",202-622-9653,Organization,"http://www.irs.gov/taxstats/charitablestats/article/0,,id=212614,00.html","IRS information returns (Forms 990 and 990-EZ)",http://www.irs.gov/pub/irs-soi/eo2005form.pdf,http://www.irs.gov/pub/irs-soi/eo2005derl.xls,"Statistics of Income Division, IRS",Yes,Yes,0,,"http://www.irs.gov/taxstats/charitablestats/article/0,,id=212608,00.html","http://www.irs.gov/taxstats/charitablestats/article/0,,id=212608,00.html","http://www.irs.gov/taxstats/charitablestats/article/0,,id=212608,00.html","http://www.irs.gov/taxstats/charitablestats/article/0,,id=212608,00.html",N/A,"http://www.irs.gov/taxstats/charitablestats/article/0,,id=212608,00.html",N/A,N/A,N/A,N,N,N,,
"Interest Rate Statistics - Daily Treasury Bills Rates (Current month)","Daily Treasury Bill Rates: These rates are the daily secondary market quotation on the most recently auctioned Treasury Bills for each maturity tranche (4-week, 13-week, 26-week, and 52-week) that Treasury currently issues new Bills. Market quotations are obtained at approximately 3:30 PM each business day by the Federal Reserve Bank of New York. The Bank Discount rate is the rate at which a Bill is quoted in the secondary market and is based on the par value, amount of the discount and a 360-day year. The Coupon Equivalent, also called the Bond Equivalent, or the Investment Yield, is the bill's yield based on the purchase price, discount, and a 365- or 366-day year. The Coupon Equivalent can be used to compare the yield on a discount bill to the yield on a nominal coupon bond that pays semiannual interest.","statistics, interest, rates, yield, yield curve, daily yield curve, real yield curve, interest rates, aa",Daily,"Department of the Treasury","Office of the Chief Information Officer, Departmental Offices",digital@treasury.gov,TREAS-404,public,http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/daily_treas_bill_rates.shtml,http://www.treas.gov/offices/domestic-finance/debt-management/interest-rate/daily_treas_bill_rates.xml,XML,,,Global,"Current month","First day of current month",Daily,,National,,"Section 9. Federal Government Finances and Employment",http://www.treasury.gov/privacy.htm,Array,"1 MB",,,,,"Department of the Treasury",treasury-gov,"Raw Data Catalog",Statistical,"Interest Rate Statistics (<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/</a>)",,"Interest Rate Statistics <a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/</a>","<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/daily_treas_bill_rates.shtml"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/daily_treas_bill_rates.shtml</a>",202-622-9653,"Treasury Bill Rate",,other,"<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/daily_treas_bill_rates.shtml"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/daily_treas_bill_rates.shtml</a>","<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/daily_treas_bill_rates.shtml"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/daily_treas_bill_rates.shtml</a>","Department of Treasury",Yes,Yes,0,,,,,,,,,,,N,N,N,,
"Interest Rate Statistics - Daily Treasury Bills Rates (Current year)","Daily Treasury Bill Rates: These rates are the daily secondary market quotation on the most recently auctioned Treasury Bills for each maturity tranche (4-week, 13-week, 26-week, and 52-week) that Treasury currently issues new Bills. Market quotations are obtained at approximately 3:30 PM each business day by the Federal Reserve Bank of New York. The Bank Discount rate is the rate at which a Bill is quoted in the secondary market and is based on the par value, amount of the discount and a 360-day year. The Coupon Equivalent, also called the Bond Equivalent, or the Investment Yield, is the bill's yield based on the purchase price, discount, and a 365- or 366-day year. The Coupon Equivalent can be used to compare the yield on a discount bill to the yield on a nominal coupon bond that pays semiannual interest.","statistics, interest, rates, yield, yield curve, daily yield curve, real yield curve, interest rates, aa",Monthly,"Department of the Treasury","Office of the Chief Information Officer, Departmental Offices",digital@treasury.gov,TREAS-405,public,http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/daily_treas_bill_rates.shtml,http://data.treasury.gov/feed.svc/DailyTreasuryBillRateData?$filter=month(INDEX_DATE)%20eq%205%20and%20year(INDEX_DATE)%20eq%202011,XML,,,Global,"Current year","First day of current year",Monthly,,National,,"Section 9. Federal Government Finances and Employment",http://www.treasury.gov/SitePolicies/Pages/privacy.aspx,Array,"1 MB",,,,,"Department of the Treasury",treasury-gov,"Raw Data Catalog",Statistical,"Interest Rate Statistics (<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/</a>)","Tab 2: Agency Data Series Page leads to ""Page not found.""Tab 5: XML Access Point leads to a ""Page not found.""","Interest Rate Statistics <a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/</a>",http://www.treasury.gov/resource-center/data-chart-center/interest-rates/Pages/TextView.aspx?data=billrates,202-622-9653,"Treasury Bill Rate",,other,"<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/daily_treas_bill_rates.shtml"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/daily_treas_bill_rates.shtml</a>","<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/daily_treas_bill_rates.shtml"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/daily_treas_bill_rates.shtml</a>","Department of Treasury",Yes,Yes,0,,,,,,,,,,,N,N,N,,
"Interest Rate Statistics - Daily Treasury Bills Rates (2008)","Daily Treasury Bill Rates: These rates are the daily secondary market quotation on the most recently auctioned Treasury Bills for each maturity tranche (4-week, 13-week, 26-week, and 52-week) that Treasury currently issues new Bills. Market quotations are obtained at approximately 3:30 PM each business day by the Federal Reserve Bank of New York. The Bank Discount rate is the rate at which a Bill is quoted in the secondary market and is based on the par value, amount of the discount and a 360-day year. The Coupon Equivalent, also called the Bond Equivalent, or the Investment Yield, is the bill's yield based on the purchase price, discount, and a 365- or 366-day year. The Coupon Equivalent can be used to compare the yield on a discount bill to the yield on a nominal coupon bond that pays semiannual interest.","statistics, interest, rates, yield, yield curve, daily yield curve, real yield curve, interest rates, aa",12/31/2008,"Department of the Treasury","Office of the Chief Information Officer, Departmental Offices",digital@treasury.gov,TREAS-406,public,http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/daily_treas_bill_rates.shtml,http://www.treas.gov/offices/domestic-finance/debt-management/interest-rate/daily_treas_bill_rates_historical_2008.xml,XML,,,Global,2008,"January 2008",One-time,,National,,"Section 9. Federal Government Finances and Employment",http://www.treasury.gov/privacy.htm,Array,"1 MB",,,,,"Department of the Treasury",treasury-gov,"Raw Data Catalog",Statistical,"Interest Rate Statistics (<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/</a>)",,"Interest Rate Statistics <a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/</a>","<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/daily_treas_bill_rates_historical_2008.shtml"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/daily_treas_bill_rates_historical_2008.shtml</a>",202-622-9653,"Treasury Bill Rate",,other,"<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/daily_treas_bill_rates.shtml"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/daily_treas_bill_rates.shtml</a>","<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/daily_treas_bill_rates.shtml"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/daily_treas_bill_rates.shtml</a>","Department of Treasury",Yes,Yes,0,,,,,,,,,,,N,N,N,,
"Interest Rate Statistics - Daily Treasury Bills Rates (2007)","Daily Treasury Bill Rates: These rates are the daily secondary market quotation on the most recently auctioned Treasury Bills for each maturity tranche (4-week, 13-week, 26-week, and 52-week) that Treasury currently issues new Bills. Market quotations are obtained at approximately 3:30 PM each business day by the Federal Reserve Bank of New York. The Bank Discount rate is the rate at which a Bill is quoted in the secondary market and is based on the par value, amount of the discount and a 360-day year. The Coupon Equivalent, also called the Bond Equivalent, or the Investment Yield, is the bill's yield based on the purchase price, discount, and a 365- or 366-day year. The Coupon Equivalent can be used to compare the yield on a discount bill to the yield on a nominal coupon bond that pays semiannual interest.","statistics, interest, rates, yield, yield curve, daily yield curve, real yield curve, interest rates, aa",12/31/2007,"Department of the Treasury","Office of the Chief Information Officer, Departmental Offices",digital@treasury.gov,TREAS-407,public,http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/daily_treas_bill_rates.shtml,http://www.treas.gov/offices/domestic-finance/debt-management/interest-rate/daily_treas_bill_rates_historical_2007.xml,XML,,,Global,2007,"January 2007",One-time,,National,,"Section 9. Federal Government Finances and Employment",http://www.treasury.gov/privacy.htm,Array,"1 MB",,,,,"Department of the Treasury",treasury-gov,"Raw Data Catalog",Statistical,"Interest Rate Statistics (<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/</a>)",,"Interest Rate Statistics <a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/</a>","<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/daily_treas_bill_rates_historical_2007.shtml"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/daily_treas_bill_rates_historical_2007.shtml</a>",202-622-9653,"Treasury Bill Rate",,other,"<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/daily_treas_bill_rates.shtml"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/daily_treas_bill_rates.shtml</a>","<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/daily_treas_bill_rates.shtml"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/daily_treas_bill_rates.shtml</a>","Department of Treasury",Yes,Yes,0,,,,,,,,,,,N,N,N,,
"Interest Rate Statistics - Daily Treasury Bills Rates (2006)","Daily Treasury Bill Rates: These rates are the daily secondary market quotation on the most recently auctioned Treasury Bills for each maturity tranche (4-week, 13-week, 26-week, and 52-week) that Treasury currently issues new Bills. Market quotations are obtained at approximately 3:30 PM each business day by the Federal Reserve Bank of New York. The Bank Discount rate is the rate at which a Bill is quoted in the secondary market and is based on the par value, amount of the discount and a 360-day year. The Coupon Equivalent, also called the Bond Equivalent, or the Investment Yield, is the bill's yield based on the purchase price, discount, and a 365- or 366-day year. The Coupon Equivalent can be used to compare the yield on a discount bill to the yield on a nominal coupon bond that pays semiannual interest.","statistics, interest, rates, yield, yield curve, daily yield curve, real yield curve, interest rates, aa",12/31/2006,"Department of the Treasury","Office of the Chief Information Officer, Departmental Offices",digital@treasury.gov,TREAS-408,public,http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/daily_treas_bill_rates.shtml,http://www.treas.gov/offices/domestic-finance/debt-management/interest-rate/daily_treas_bill_rates_historical_2006.xml,XML,,,Global,2006,"January 2006",One-time,,National,,"Section 9. Federal Government Finances and Employment",http://www.treasury.gov/privacy.htm,Array,"1 MB",,,,,"Department of the Treasury",treasury-gov,"Raw Data Catalog",Statistical,"Interest Rate Statistics (<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/</a>)",,"Interest Rate Statistics <a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/</a>","<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/daily_treas_bill_rates_historical_2006.shtml"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/daily_treas_bill_rates_historical_2006.shtml</a>",202-622-9653,"Treasury Bill Rate",,other,"<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/daily_treas_bill_rates.shtml"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/daily_treas_bill_rates.shtml</a>","<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/daily_treas_bill_rates.shtml"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/daily_treas_bill_rates.shtml</a>","Department of Treasury",Yes,Yes,0,,,,,,,,,,,N,N,N,,
"Interest Rate Statistics - Daily Treasury Bills Rates (2005)","Daily Treasury Bill Rates: These rates are the daily secondary market quotation on the most recently auctioned Treasury Bills for each maturity tranche (4-week, 13-week, 26-week, and 52-week) that Treasury currently issues new Bills. Market quotations are obtained at approximately 3:30 PM each business day by the Federal Reserve Bank of New York. The Bank Discount rate is the rate at which a Bill is quoted in the secondary market and is based on the par value, amount of the discount and a 360-day year. The Coupon Equivalent, also called the Bond Equivalent, or the Investment Yield, is the bill's yield based on the purchase price, discount, and a 365- or 366-day year. The Coupon Equivalent can be used to compare the yield on a discount bill to the yield on a nominal coupon bond that pays semiannual interest.","statistics, interest, rates, yield, yield curve, daily yield curve, real yield curve, interest rates, aa",12/31/2005,"Department of the Treasury","Office of the Chief Information Officer, Departmental Offices",digital@treasury.gov,TREAS-409,public,http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/daily_treas_bill_rates.shtml,http://www.treas.gov/offices/domestic-finance/debt-management/interest-rate/daily_treas_bill_rates_historical_2005.xml,XML,,,Global,2005,"January 2005",One-time,,National,,"Section 9. Federal Government Finances and Employment",http://www.treasury.gov/privacy.htm,Array,"1 MB",,,,,"Department of the Treasury",treasury-gov,"Raw Data Catalog",Statistical,"Interest Rate Statistics (<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/</a>)",,"Interest Rate Statistics <a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/</a>","<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/daily_treas_bill_rates_historical_2005.shtml"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/daily_treas_bill_rates_historical_2005.shtml</a>",202-622-9653,"Treasury Bill Rate",,other,"<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/daily_treas_bill_rates.shtml"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/daily_treas_bill_rates.shtml</a>","<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/daily_treas_bill_rates.shtml"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/daily_treas_bill_rates.shtml</a>","Department of Treasury",Yes,Yes,0,,,,,,,,,,,N,N,N,,
"Interest Rate Statistics - Daily Treasury Bills Rates (2004)","Daily Treasury Bill Rates: These rates are the daily secondary market quotation on the most recently auctioned Treasury Bills for each maturity tranche (4-week, 13-week, 26-week, and 52-week) that Treasury currently issues new Bills. Market quotations are obtained at approximately 3:30 PM each business day by the Federal Reserve Bank of New York. The Bank Discount rate is the rate at which a Bill is quoted in the secondary market and is based on the par value, amount of the discount and a 360-day year. The Coupon Equivalent, also called the Bond Equivalent, or the Investment Yield, is the bill's yield based on the purchase price, discount, and a 365- or 366-day year. The Coupon Equivalent can be used to compare the yield on a discount bill to the yield on a nominal coupon bond that pays semiannual interest.","statistics, interest, rates, yield, yield curve, daily yield curve, real yield curve, interest rates, aa",12/31/2004,"Department of the Treasury","Office of the Chief Information Officer, Departmental Offices",digital@treasury.gov,TREAS-410,public,http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/daily_treas_bill_rates.shtml,http://www.treas.gov/offices/domestic-finance/debt-management/interest-rate/daily_treas_bill_rates_historical_2004.xml,XML,,,Global,2004,"January 2004",One-time,,National,,"Section 9. Federal Government Finances and Employment",http://www.treasury.gov/privacy.htm,Array,"1 MB",,,,,"Department of the Treasury",treasury-gov,"Raw Data Catalog",Statistical,"Interest Rate Statistics (<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/</a>)",,"Interest Rate Statistics <a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/</a>","<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/daily_treas_bill_rates_historical_2004.shtml"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/daily_treas_bill_rates_historical_2004.shtml</a>",202-622-9653,"Treasury Bill Rate",,other,"<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/daily_treas_bill_rates.shtml"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/daily_treas_bill_rates.shtml</a>","<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/daily_treas_bill_rates.shtml"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/daily_treas_bill_rates.shtml</a>","Department of Treasury",Yes,Yes,0,,,,,,,,,,,N,N,N,,
"Interest Rate Statistics - Daily Treasury Bills Rates (2003)","Daily Treasury Bill Rates: These rates are the daily secondary market quotation on the most recently auctioned Treasury Bills for each maturity tranche (4-week, 13-week, 26-week, and 52-week) that Treasury currently issues new Bills. Market quotations are obtained at approximately 3:30 PM each business day by the Federal Reserve Bank of New York. The Bank Discount rate is the rate at which a Bill is quoted in the secondary market and is based on the par value, amount of the discount and a 360-day year. The Coupon Equivalent, also called the Bond Equivalent, or the Investment Yield, is the bill's yield based on the purchase price, discount, and a 365- or 366-day year. The Coupon Equivalent can be used to compare the yield on a discount bill to the yield on a nominal coupon bond that pays semiannual interest.","statistics, interest, rates, yield, yield curve, daily yield curve, real yield curve, interest rates, aa",12/31/2003,"Department of the Treasury","Office of the Chief Information Officer, Departmental Offices",digital@treasury.gov,TREAS-411,public,http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/daily_treas_bill_rates.shtml,http://www.treas.gov/offices/domestic-finance/debt-management/interest-rate/daily_treas_bill_rates_historical_2003.xml,XML,,,Global,2003,"January 2003",One-time,,National,,"Section 9. Federal Government Finances and Employment",http://www.treasury.gov/privacy.htm,Array,"1 MB",,,,,"Department of the Treasury",treasury-gov,"Raw Data Catalog",Statistical,"Interest Rate Statistics (<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/</a>)",,"Interest Rate Statistics <a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/</a>","<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/daily_treas_bill_rates_historical_2003.shtml"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/daily_treas_bill_rates_historical_2003.shtml</a>",202-622-9653,"Treasury Bill Rate",,other,"<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/daily_treas_bill_rates.shtml"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/daily_treas_bill_rates.shtml</a>","<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/daily_treas_bill_rates.shtml"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/daily_treas_bill_rates.shtml</a>","Department of Treasury",Yes,Yes,0,,,,,,,,,,,N,N,N,,
"Interest Rate Statistics - Daily Treasury Bills Rates (2002)","Daily Treasury Bill Rates: These rates are the daily secondary market quotation on the most recently auctioned Treasury Bills for each maturity tranche (4-week, 13-week, 26-week, and 52-week) that Treasury currently issues new Bills. Market quotations are obtained at approximately 3:30 PM each business day by the Federal Reserve Bank of New York. The Bank Discount rate is the rate at which a Bill is quoted in the secondary market and is based on the par value, amount of the discount and a 360-day year. The Coupon Equivalent, also called the Bond Equivalent, or the Investment Yield, is the bill's yield based on the purchase price, discount, and a 365- or 366-day year. The Coupon Equivalent can be used to compare the yield on a discount bill to the yield on a nominal coupon bond that pays semiannual interest.","statistics, interest, rates, yield, yield curve, daily yield curve, real yield curve, interest rates, aa",12/31/2002,"Department of the Treasury","Office of the Chief Information Officer, Departmental Offices",digital@treasury.gov,TREAS-412,public,http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/daily_treas_bill_rates.shtml,http://www.treas.gov/offices/domestic-finance/debt-management/interest-rate/daily_treas_bill_rates_historical_2002.xml,XML,,,Global,2002,"January 2002",One-time,,National,,"Section 9. Federal Government Finances and Employment",http://www.treasury.gov/privacy.htm,Array,"1 MB",,,,,"Department of the Treasury",treasury-gov,"Raw Data Catalog",Statistical,"Interest Rate Statistics (<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/</a>)",,"Interest Rate Statistics <a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/</a>","<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/daily_treas_bill_rates_historical_2002.shtml"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/daily_treas_bill_rates_historical_2002.shtml</a>",202-622-9653,"Treasury Bill Rate",,other,"<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/daily_treas_bill_rates.shtml"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/daily_treas_bill_rates.shtml</a>","<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/daily_treas_bill_rates.shtml"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/daily_treas_bill_rates.shtml</a>","Department of Treasury",Yes,Yes,0,,,,,,,,,,,N,N,N,,
"Interest Rate Statistics - Daily Treasury Long-Term Rates (Current month)","Treasury Long-Term Average Rate and Extrapolation Factors. Beginning February 18, 2002, Treasury ceased publication of the 30-year constant maturity series. Instead, from February 19, 2002 through May 28, 2004, Treasury published a Long-Term Average Rate, ""LT>25,"" (not to be confused with the Long-Term Composite Rate, definitions below). In addition, Treasury published daily linear extrapolation factors that could be added to the Long-Term Average Rate to allow interested parties to compute an estimated 30-year rate. On June 1, 2004, Treasury discontinued the ""LT>25"" average due to a dearth of eligible bonds. In place of the ""LT>25"" average, Treasury published the Treasury 20-year Constant Maturity rate on this page along with an extrapolation factor that was added to the 20-year Constant Maturity to obtain an estimate for a theoretical 30-year rate. On February 9, 2006, Treasury reintroduced the 30-year constant maturity and is no longer publishing the extrapolation factor.","LT, composite, treasury, extrapolation, factor, date, average",Daily,"Department of the Treasury","Office of the Chief Information Officer, Departmental Offices",digital@treasury.gov,TREAS-413,public,http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/ltcompositeindex.shtml,http://www.treas.gov/offices/domestic-finance/debt-management/interest-rate/ltcompositeindex.xml,XML,,,Global,"Current month","First day of current month",Daily,,National,,"Section 9. Federal Government Finances and Employment",http://www.treasury.gov/privacy.htm,Array,"1 MB",,,,,"Department of the Treasury",treasury-gov,"Raw Data Catalog",Statistical,"Interest Rate Statistics (<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/</a>)",,"Interest Rate Statistics <a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/</a>","<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/ltcompositeindex.shtml"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/ltcompositeindex.shtml</a>",202-622-9653,"Treasury Long-Term Rate",,other,"<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/ltcompositeindex.shtml"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/ltcompositeindex.shtml</a>","<a href=""http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/ltcompositeindex.shtml"">http://www.treasury.gov/offices/domestic-finance/debt-management/interest-rate/ltcompositeindex.shtml</a>","Department of Treasury",Yes,Yes,0,,,,,,,,,,,N,N,N,,
