title,description,keyword,modified,publisher,person,mbox,identifier,accessLevel,dataDictionary,accessURL,format,webService,license,spatial,temporal,issued,accrualPeriodicity,language,granularity,dataQuality,theme,references,distribution,size,landingPage,feed,systemOfRecords,subagency,organizationName,organizationId,category,categoryDesignation,bibliographicCitation,comments,agencyProgramURL,agencyDataSeriesURL,phone,analysisUnit,additionalMetadata,collectionMode,collectionInstrument,dictionaryList,QualityResponsibleAgency,guidelineCompliance,confidentiality,numberOfDatasets,licenseRequirement,statisticalMethodology,sampling,estimation,weighting,disclosureAvoidance,questionnaireDesign,seriesBreaks,nonResponseAdjustment,seasonalAdjustment,isOGD,isAgencyOGD,isHighValue,reasonBeingHighValue,reasonBeingNew
"Money News from Pueblo","This feed from the Federal Citizen Information Center provides updates that help citizen learn how to stretch their dollars with tips on saving and investing, updates on recent scams and frauds, and more.","consumer, news, money, spending, saving, earning, fraud, investing, ",16-Sep-2009,"General Services Administration","Jessica Milcetich",jessica.milcetich@gsa.gov,GSA-1271,public,http://www.pueblo.gsa.gov/rss/rss_signup.htm,http://www.pueblo.gsa.gov/rss/money.xml?WT.rss_f=Money+News+From+Pueblo&WT.rss_ev=s,xml,,,National,bi-weekly,01-Jan-2008,bi-weekly,,,,"Section 13. Income, Expenditures, Poverty, and Wealth",http://www.pueblo.gsa.gov/rss/rss_signup.htm,Array,"1 MB",,,,"Office of Citizen Services and Innovative Technologies","Office of Citizen Services and Innovative Technologies, General Services Administration",ocsit-gsa-gov,"Tool Catalog",Administrative,http://www.pueblo.gsa.gov/rss/money.xml?WT.rss_f=Money+News+From+Pueblo&WT.rss_ev=s,,http://www.pueblo.gsa.gov/rss/rss_signup.htm,http://www.pueblo.gsa.gov/rss/rss_signup.htm,202-501-0983,news,,person,,http://www.pueblo.gsa.gov/rss/rss_signup.htm,GSA,Yes,Yes,0,,,,,,,,,,,N,N,N,,
"News and Features Updates from USA.gov","This feed from the Federal Citizen Information Center provides updates about government news and information to help citizens stay up to date on it all.","news, government, agencies, updates, holidays, ",17-Sep-2009,"General Services Administration","Ricky Jones",ricky.jones@gsa.gov,GSA-1272,public,http://www.pueblo.gsa.gov/rss/rss_signup.htm,http://www.usa.gov/rss/updates.xml?WT.rss_f=USA.gov+Updates+News+and+Features&WT.rss_ev=s,xml,,,National,weekly,01-Jan-2008,weekly,,,,"Section 24. Information and Communications",http://www.pueblo.gsa.gov/rss/rss_signup.htm,Array,"1 MB",,,,"Office of Citizen Services and Innovative Technologies","Office of Citizen Services and Innovative Technologies, General Services Administration",ocsit-gsa-gov,"Tool Catalog",Administrative,http://www.usa.gov/rss/updates.xml?WT.rss_f=USA.gov+Updates+News+and+Features&WT.rss_ev=s,,http://www.pueblo.gsa.gov/rss/rss_signup.htm,http://www.pueblo.gsa.gov/rss/rss_signup.htm,202-219-1675,news,,person,,http://www.pueblo.gsa.gov/rss/rss_signup.htm,GSA,Yes,Yes,0,,,,,,,,,,,N,N,N,,
"FAQs From USA.gov","This feed from the Federal Citizen Information Center provides updates on the most popular and useful questions and answers related to the U.S. government from our frequently asked questions database","news, government, frequently asked questions, passports, holidays, ",17-Sep-2009,"General Services Administration","Ricky Jones",ricky.jones@gsa.gov,GSA-1273,public,http://www.pueblo.gsa.gov/rss/rss_signup.htm,http://www.usa.gov/rss/FAQs.xml?WT.rss_f=FAQs&WT.rss_ev=s,xml,,,National,weekly,01-Jan-2008,weekly,,,,"Section 24. Information and Communications",http://www.pueblo.gsa.gov/rss/rss_signup.htm,Array,"1 MB",,,,"Office of Citizen Services and Innovative Technologies","Office of Citizen Services and Innovative Technologies, General Services Administration",ocsit-gsa-gov,"Tool Catalog",Administrative,http://www.usa.gov/rss/FAQs.xml?WT.rss_f=FAQs&WT.rss_ev=s,,http://www.pueblo.gsa.gov/rss/rss_signup.htm,http://www.pueblo.gsa.gov/rss/rss_signup.htm,202-219-1675,news,,person,,http://www.pueblo.gsa.gov/rss/rss_signup.htm,GSA,Yes,Yes,0,,,,,,,,,,,N,N,N,,
"Gov Gab Blog","This feed from the Federal Citizen Information Center provides updates from Gov Gab's six bloggers who share tips and information from the federal government to help make life a little simpler. ","government information, government benefits, government services, blog, news, consumer, smart living",18-Sep-2009,"General Services Administration","Ricky Jones",ricky.jones@gsa.gov,GSA-1274,public,http://blog.usa.gov,http://blog.usa.gov,xml,,,National,daily,20-Sep-2007,daily,,,,"Section 24. Information and Communications",http://www.pueblo.gsa.gov/rss/rss_signup.htm,Array,"1 MB",,,,"Office of Citizen Services and Innovative Technologies","Office of Citizen Services and Innovative Technologies, General Services Administration",ocsit-gsa-gov,"Tool Catalog",Administrative,http://blog.usa.gov,"Link for ""Citation"" leads to an error page.",http://blog.usa.gov,http://blog.usa.gov,202-219-1675,news,,computer,,http://blog.usa.gov,GSA,Yes,Yes,0,,,,,,,,,,,N,N,N,,
"Noticias y actualizaciones de GobiernoUSA.gov
","Mant&eacute;ngase al tanto de las noticias e informaciones importantes del Gobierno con el canal RSS de GobiernoUSA.gov: noticias y actualizaciones. Este canal se actualizar&aacute; cuando agreguemos noticias y contenido nuevo al sitio web GobiernoUSA.gov.","government information, government benefits, government services, blog, news, consumer, smart living",17-Sep-2009,"General Services Administration","Ricky Jones",ricky.jones@gsa.gov,GSA-1275,public,http://www.pueblo.gsa.gov/rss/rss_signup.htm,http://www.usa.gov/gobiernousa/rss/actualizaciones-articulos.xml?WT.rss_f=ultimas+noticias+por+RSS+de+GobiernoUSA.gov&WT.rss_ev=s,xml,,,National,weekly,01-Jan-2008,weekly,,,,"Section 24. Information and Communications",http://www.pueblo.gsa.gov/rss/rss_signup.htm,Array,"1 MB",,,,"Office of Citizen Services and Innovative Technologies","Office of Citizen Services and Innovative Technologies, General Services Administration",ocsit-gsa-gov,"Tool Catalog",Administrative,http://www.usa.gov/gobiernousa/rss/actualizaciones-articulos.xml?WT.rss_f=ultimas+noticias+por+RSS+de+GobiernoUSA.gov&WT.rss_ev=s,,http://www.pueblo.gsa.gov/rss/rss_signup.htm,http://www.pueblo.gsa.gov/rss/rss_signup.htm,202-219-1675,news,,person,,http://www.pueblo.gsa.gov/rss/rss_signup.htm,GSA,Yes,Yes,0,,,,,,,,,,,N,N,N,,
"Time to Hire","This dataset represents time taken to hire a GSA employee.","Vacancy, Pay, Employment, Financial, Human Capital, Application, Jobs, Interactive",01/15/2010,"General Services Administration","Jonathan Wallick",john.wallick@gsa.gov,GSA-1375,public,,http://www.gsa.gov/graphics/admin/TimetoHire1-15-2010.csv,"xls, csv",,,National,"08/19/2004 - 12/11/2009",01/15/2010,Ongoing,,,,"Section 9. Federal Government Finances and Employment",http://www.gsa.gov/Portal/gsa/ep/contentView.do?contentType=GSA_OVERVIEW&contentId=10648&noc=T,Array,2,,,,"Office of the Chief People Officer","Office of the Chief People Officer, General Services Administration",cpo-gsa-gov,"Raw Data Catalog",Administrative,http://www.gsa.gov/Portal/gsa/ep/contentView.do?contentType=GSA_OVERVIEW&contentId=10648&noc=T,,http://www.gsa.gov/Portal/gsa/ep/contentView.do?contentType=GSA_OVERVIEW&contentId=10648&noc=T,http://www.gsa.gov/Portal/gsa/ep/contentView.do?contentType=GSA_OVERVIEW&contentId=10648&noc=T,"(202) 219-0151","Time to hire data",,Computer,http://www.gsa.gov/Portal/gsa/ep/contentView.do?contentType=GSA_OVERVIEW&contentId=10648&noc=T,,"General Services Administration",Yes,Yes,0,,,,,,,,,,,N,N,N,,
"Central Contractor Registration (CCR) FOIA Extract","This dataset lists all government contractors previously available under FOIA.","Vendor, Registration, Contractor, DUNS number, Interactive",01/14/2010,"General Services Administration","Robert E. Burton II ",robert.burton@gsa.gov,GSA-1422,public,https://www.acquisition.gov/ccr/CCR%20Extract%20Layout.doc,https://www.acquisition.gov/ccr/CCR_FOIA_Extract.gz,CSV/TXT,,,National,"Since 1996",01/14/2010," Real time",,,,"Section 24. Information and Communications",https://www.bpn.gov/ccr/doc/UserAccount.pdf,Array,"130 ",,,,"Office of Governmentwide Policy","Office of Governmentwide Policy, General Services Administration",ogp-gsa-gov,"Raw Data Catalog",Administrative,"The data in this data set originated in the CCR/FedReg database , http://www.ccr.gov . It is managed by GSA. GSA cannot vouch for the data or analyses derived from this dataset after it has been retrieved from CCR/FedReg dataset.",,http://www.ccr.gov,https://www.bpn.gov/ccr/data.aspx,"703-605-3418 ","Contractors and Grantees",,"Person / Computer / web",http://www.ccr.gov,https://www.acquisition.gov/ccr/CCR%20Extract%20Layout.doc,"General Services Administration",Yes,"Not Relevant",0,,,,,,,,,,,Y,N,Y,,
"Catalog of Federal Domestic Assistance (CFDA)","The Catalog of Federal Domestic Assistance is a government-wide compendium of Federal programs, projects, services, and activities that provide assistance or benefits to the American public. It contains financial and nonfinancial assistance programs administered by departments and establishments of the Federal government. CFDA provides a full listing of all Federal programs available to State and local governments (including the District of Columbia); federally-recognized Indian tribal governments; Territories (and possessions) of the United States; domestic public, quasi- public, and private profit and nonprofit organizations and institutions; specialized groups; and individuals.","CFDA, Catalog of Federal Domestic Assistance, Federal Domestic Assistance, Federal Assistance Programs, Program Descriptions, Formula Grants, Project Grants, Direct Payments for Specified Use, Direct Payments with Unrestricted Use, Direct Loans, Guaranteed/Insured Loans, Insurance, Sale, Exchange, or Donation of Property and Goods, Use of Property, Facilities, and Equipment, Provision of Specialized Services, Advisory Services and Counseling, Dissemination of Technical Information, Training, Investigation of Complaints, Federal Employment., Interactive",01/14/2010,"General Services Administration","Donna Davis",CFDAPMO@gsa.gov,GSA-1423,public,http://www.cfda.gov,ftp://ftp.cfda.gov/datagov/programs-full-datagov.csv,CSV,,,National,"Fiscal Year",01/14/2010,Weekly,,,,"Section 24. Information and Communications",https://www.cfda.gov/downloads/CFDA_Public_User_Guide.pdf,Array,15,,,,"Office of Governmentwide Policy","Office of Governmentwide Policy, General Services Administration",ogp-gsa-gov,"Raw Data Catalog",Administrative,"The data in this dataset originated in the Catalog of Federal Domestic Assistance, http://www.cfda.gov, managed by the General Services Administration. GSA cannot vouch for the data or analyses derived from this dataset after it has been retrieved from Data.gov.",,http://www.cfda.gov,ftp://ftp.cfda.gov/datagov/,703-605-3455,"Federal Assistance Program",,"Web Application",http://www.cfda.gov,http://www.cfda.gov,"General Services Administration",Yes,Yes,0,,,,,,,,,,,Y,N,Y,,
"Cash and Payments Management Data","The Prompt Payment Act, along with the Debt Collection Improvement Act of 1996, requires the timely payment of commercial obligations for supplies and services using electronic funds transfer (EFT).","Cash and Payments Management, Agency Financial Report (AFR), Financial, budgeting, Performance, Controller, Invoice, Interest, Interactive",01/19/2010,"General Services Administration","Douglas Glenn",douglas.glenn@gsa.gov,GSA-1439,public,http://www.gsa.gov/Portal/gsa/ep/channelView.do?file=afr&ptitle=false&pageTypeId=8199&channelId=-26403,http://www.gsa.gov/graphics/admin/CashandPaymentsManagement2007-2009.zip,CSV,,,National,"2007 - 2009",01/19/2010,Annual,,,,"Section 9. Federal Government Finances and Employment",http://www.gsa.gov/Portal/gsa/ep/channelView.do?file=afr&ptitle=false&pageTypeId=8199&channelId=-26403,Array,1.7,,,,"Office of the Chief Financial Officer","Office of the Chief Financial Officer, General Services Administration",ocfo-gsa-gov,"Raw Data Catalog",Administrative,http://www.gsa.gov/Portal/gsa/ep/channelView.do?file=afr&ptitle=false&pageTypeId=8199&channelId=-26403,,http://www.gsa.gov/Portal/gsa/ep/contentView.do?contentType=GSA_OVERVIEW&contentId=9807&noc=T,http://www.gsa.gov/Portal/gsa/ep/channelView.do?file=afr&ptitle=false&pageTypeId=8199&channelId=-26403,202-501-0562,"Cash and Payments",,Computer,,http://www.gsa.gov/Portal/gsa/ep/channelView.do?file=afr&ptitle=false&pageTypeId=8199&channelId=-26403,"General Services Administration",Yes,Yes,0,,,,,,,,,,,Y,N,Y,,
"Excluded Parties List System (EPLS)","Now a part of the System for Awards Management (SAM) the EPLS is an electronic, web-based system that identifies those parties excluded from receiving Federal contracts, certain subcontracts, and certain types of Federal financial and non-financial assistance and benefits.  The EPLS keeps its user community aware of administrative and statutory exclusions across the entire government, and individuals barred from entering the United States.","EPLS, debarred list, black list, excluded parties list, list of exclusions",12/04/2012,"General Services Administration","Priscilla Owens",priscilla.owens@gsa.gov,GSA-1457,public,,https://www.sam.gov/portal/public/SAM/,xml,,,National,24/7,09/26/2006,Real-time,,,,"Section 24. Information and Communications",https://www.sam.gov/portal/public/SAM/,Array,various,,,,"Office of Governmentwide Policy","Office of Governmentwide Policy, General Services Administration",ogp-gsa-gov,"Tool Catalog",Administrative,"Excluded Parties List System, https://www.sam.gov/portal/public/SAM/, managed by the General Services Administration.  As all information provided through this site is public, it may be distributed or copied. While GSA believes the information to be reliable, human or mechanical error remains a possibility. Therefore, the Government does not guarantee the accuracy, completeness, timeliness, or correct sequencing of the information. Neither GSA, nor any of the Federal sources of the information, shall be responsible for any error or omission, or for the use of, or the results obtained from the use of, this information. ",,https://www.sam.gov/portal/public/SAM/,https://www.sam.gov/portal/public/SAM/,703-605-3408,"Individual, Firm, Entity, Vessel",,,,,"General Services Administration",Yes,Yes,1,,,,,,,,,,,Y,N,Y,,
"Excluded Parties List System (EPLS)","Now a part of the System for Awards Management (SAM), the EPLS is an electronic, web-based system that identifies those parties excluded from receiving Federal contracts, certain subcontracts, and certain types of Federal financial and non-financial assistance and benefits.  The EPLS keeps its user community aware of administrative and statutory exclusions across the entire government, and individuals barred from entering the United States.","EPLS, debarred list, black list, excluded parties list, list of exclusions",12/04/2012,"General Services Administration","Priscilla Owens",priscilla.owens@gsa.gov,GSA-1626,public,https://www.sam.gov/portal/public/SAM/,https://www.sam.gov/portal/public/SAM/,XML,,,National,24/7,9/26/2006,"Real time",,,,"Section 24. Information and Communications",https://www.sam.gov/portal/public/SAM/,Array,60,,,,"Office of Governmentwide Policy","Office of Governmentwide Policy, General Services Administration",ogp-gsa-gov,"Raw Data Catalog",Administrative,"Excluded Parties List System, https://www.sam.gov/portal/public/SAM/, managed by the General Services Administration.  As all information provided through this site is public, it may be distributed or copied. While GSA believes the information to be reliable, human or mechanical error remains a possibility. Therefore, the Government does not guarantee the accuracy, completeness, timeliness, or correct sequencing of the information. Neither GSA, nor any of the Federal sources of the information, shall be responsible for any error or omission, or for the use of, or the results obtained from the use of, this information.",,https://www.sam.gov/portal/public/SAM/,https://www.sam.gov/portal/public/SAM/,703-605-3408,"Individual, Firm, Entity, Vessel",,,,https://www.sam.gov/portal/public/SAM/,"General Services Administration",Yes,Yes,0,,,,,,,,,,,Y,N,N,,
"GSA Fair Act Inventory Data","The Federal Activities Inventory Reform (FAIR) Act Inventory contains GSA's information related to the determination of whether a position is commercial or inherently governmental in nature.  Total Full-time Equivalent (FTE) are listed by activity, city and state and a designation of commercial (C) or inherently governmental (I).","FAIR Act, Functions, Activity, Inventory, Commercial, Inherently Governmental",03/01/2009,"General Services Administration","Paul Boyle",Paul.Boyle@GSA.gov,GSA-2079,public,http://www.whitehouse.gov/sites/default/files/omb/assets/procurement_fair/fair_spreadsheet.xls,http://www.gsa.gov/graphics/staffoffices/2008_FAIR_Act_Inventory.xls,CSV/TXT,,,National,"Inventory as of January 31st of each year.",03/01/2009,"Annual ",,,,"Section 12. Labor Force, Employment, and Earnings",http://www.whitehouse.gov/omb/procurement_fair-default/,Array,1.0,,,,"Office of Performance Improvement","Office of Performance Improvement, General Services Administration",opi-gsa-gov,"Raw Data Catalog",Administrative,http://www.gsa.gov/Portal/gsa/ep/contentView.do?contentType=GSA_BASIC&contentId=23353,,http://www.gsa.gov/Portal/gsa/ep/contentView.do?contentType=GSA_BASIC&contentId=23353,http://www.gsa.gov/Portal/gsa/ep/contentView.do?contentType=GSA_OVERVIEW&contentId=10117,202-501-0324,"Full-Time Equivalent (FTE) (Federal Employees)",,"Computer / Web Application",http://www.whitehouse.gov/omb/procurement_fair-default/,http://www.whitehouse.gov/sites/default/files/omb/assets/procurement_fair/fair_spreadsheet.xls,"General Services Administration",Yes,Yes,1,,,,,,,,,,,N,N,N,,
"Federal Aircraft Cost and Utilization Data","Federal aviation data is submitted quarterly to the Federal Aviation Interactive Reporting System (FAIRS) IT application. This is a GSA system which is a secure, web-based application. The report summarizes the annual aviation cost and utilization information submitted by the thirteen agencies that own or operate aircraft as part of their mission.","FAIRS, Aircraft Cost, Aircraft Hours, Aircraft Utilization, Aircraft Agency",3/31/2010,"General Services Administration","Joseph Spurr",joseph.spurr@gsa.gov,GSA-2082,public,http://www.gsa.gov/Portal/gsa/ep/channelView.do?pageTypeId=17113&channelPage=%2Fep%2Fchannel%2FgsaOverview.jsp&channelId=-24585,http://www.gsa.gov/dg/FederalAircraftCostUtilizationInfo.zip,CSV/TXT,,,International,"Fiscal Year",6/30/2005,Annual,,,,"Section 24. Information and Communications",http://www.gsa.gov/Portal/gsa/ep/channelView.do?pageTypeId=17113&channelPage=%2Fep%2Fchannel%2FgsaOverview.jsp&channelId=-24585,Array,1.0,,,,"Office of Governmentwide Policy","Office of Governmentwide Policy, General Services Administration",ogp-gsa-gov,"Raw Data Catalog",Administrative,http://www.gsa.gov/Portal/gsa/ep/channelView.do?pageTypeId=17113&channelPage=%2Fep%2Fchannel%2FgsaOverview.jsp&channelId=-24585,,http://www.gsa.gov/aircraftpolicy,http://www.gsa.gov/Portal/gsa/ep/channelView.do?pageTypeId=17113&channelPage=%2Fep%2Fchannel%2FgsaOverview.jsp&channelId=-24585,202-208-0519,Aircraft,,"Computer / Web Application",,http://www.gsa.gov/Portal/gsa/ep/channelView.do?pageTypeId=17113&channelPage=%2Fep%2Fchannel%2FgsaOverview.jsp&channelId=-24585,"General Services Administration",Yes,Yes,14,,,,,,,,,,,N,N,N,,
"National Stock Number Extract","National Stock Number extract includes the current listing of National Stock Numbers (NSNs), NSN item name and descriptions, and current selling price of each product listed in GSA Advantage and managed by GSA for use by the general public.  This list contains only stocked items in the GSA Supply Chain and does not list nonstocked items.Each NSN is listed with the vendors description of the item. Some descriptions exceed the standard length and are truncated.","National Stock Number, NSN, Part Number, Product, Vendor",03/22/2010,"General Services Administration","Nancy Eickelmann",nancy.eickelmann@gsa.gov,GSA-2084,public,,http://www.gsa.gov/dg/NSN_DATA.xls,XLS,,,National,"Current as of 3/2010",03/22/2010,Annual,,,,"Section 24. Information and Communications",http://www.gsaadvantage.gov/,Array,4.0,,,,"Federal Acquisition Service","Federal Acquisition Service, General Services Administration",fas-gsa-gov,"Raw Data Catalog",Administrative,http://www.gsaadvantage.gov/,,http://www.gsa.gov/advantage,http://www.gsaadvantage.gov/,703-605-9258,"Federal Catalog Supply Pricing by NSN",,"Computer / Person / Web Application",http://www.gsaadvantage.gov/,,"General Services Administration",Yes,Yes,1,,,,,,,,,,,N,N,N,,
"Federal Procurement Data System","The Federal Procurement Data System houses Federal contract information where a contract's value is expected to exceed the micro-purchase threshold.",Procurement,6/23/2010,"General Services Administration","Chris Fornecker",Christopher_Fornecker@gsa.gov,GSA-2412,public,,https://www.fpds.gov/fpdsng_cms/index.php?format=feed&type=atom,RSS,,,National,"1978 - Present",10/1/2003,"24 hours",,,,"Section 24. Information and Communications",https://www.fpds.gov,Array,1.0,,,,"Office of Governmentwide Policy","Office of Governmentwide Policy, General Services Administration",ogp-gsa-gov,"Tool Catalog",Administrative,"The data is intended for use by users who have a great deal of experience with procurement data. Use of the data without a complete understanding of the business processes, rules and regulations, and system information increases the risk of flawed analysis. Individuals using this data agree by virtue of downloading this information that they will not misrepresent the data provided. Misrepresentation of the data includes both intentional and accidental omission of rules, processes, exclusions or other guidance that is used to generate legitimate information. The Agencies submitting the data to FPDS are ultimately responsible for the data quality.",,https://www.fpds.gov,https://www.fpds.gov/dbsight/FEEDS/ATOM?FEEDNAME=PUBLIC&q,703-605-3403,"Federal Procurements",,Computer,,,"General Services Administration",Yes,Yes,1,N,,,,,,,,,,N,N,N,,
"Schedule Sales Query Raw Data ","Schedule Sales Query presents sales volume figures as reported to GSA by contractors. The reports are generated as quarterly reports for the current year and the past five fiscal years. The sales data reported here are updated as contractors' reports are received, but the data may not be up to date as adjustments can be received at any time. The information on this site mirrors the data used by GSA for contract administration and fee management. It is not the official source of sales data. This data should be used for informational purposes only.","Schedule Sales Query,sales volume figures, sales data report, GSA contract administration and fee management",08/09/2010,"General Services Administration","Nancy Eickelmann",nancy.eickelmann@gsa.gov,GSA-2581,public,http://ssq.gsa.gov,http://ssq.gsa.gov/ReportSelection2.cfm,XLS,," ",National,"The reports are generated as quarterly reports for the current year and the past five fiscal years.",02/18/2009,Daily,,,,"Section 9. Federal Government Finances and Employment",N/A,Array,1.0,,,,"Federal Acquisition Service","Federal Acquisition Service, General Services Administration",fas-gsa-gov,"Raw Data Catalog",Administrative,http://ssq.gsa.gov/,,http://ssq.gsa.gov/,http://ssq.gsa.gov/ReportSelection.cfm,703-605-9258,"Sales volume in US$ by Schedule",,"Multiple collection modes",,http://ssq.gsa.gov,"General Services Administration",Yes,Yes,5,,,,,,,,,,," "," "," "," "," "
"Federal Acquisition Service Balanced Scorecard 2007","Federal Acquisition Service Performance Measures are tracked for each of the four portfolios within the organization (Assisted Acquisition Services; General Supplies and Services; Integrated Technology Services; and Travel, Motor Vehicle, and Card Services) and are reported annually.  Each measure aligns to one of Kaplan and Norton's Balanced Scorecard Perspectives:  customer, stakeholder, internal processes and technology, human capital, and financial.  The results reported here are collected and maintained by the Office of Strategy Management. ","Federal Acquisition Service performance measures, balanced scorecard perspectives, customer, stakeholder, internal processes and technology, human capital, financial",2007,"General Services Administration","Kari Namiot","kari.namiot@gsa.gov ",GSA-2582,public,,http://www.gsa.gov/dg/FAS%20Balanced%20Scorecard_2007.xlsx,ZIP,,,National,"FY 2007 ",2007,Annual,,,,"Section 9. Federal Government Finances and Employment",http://www.gsa.gov/portal/content/105346,Array,1.0,,,,"Federal Acquisition Service","Federal Acquisition Service, General Services Administration",fas-gsa-gov,"Raw Data Catalog",Administrative,"http://www.gsa.gov/portal/content/105346",,http://www.gsa.gov/portal/content/105346,http://www.gsa.gov/portal/content/105346,703-605-2850,"Performance and Accountability",,"Multiple modes",,,"General Services Administration",Yes,Yes,1,N,,,,,,,,,,N,N,N,,
"Federal Acquisition Service Balanced Scorecard 2008","Federal Acquisition Service Performance Measures are tracked for each of the four portfolios within the organization (Assisted Acquisition Services; General Supplies and Services; Integrated Technology Services; and Travel, Motor Vehicle, and Card Services) and are reported annually.  Each measure aligns to one of Kaplan and Norton's Balanced Scorecard Perspectives:  customer, stakeholder, internal processes and technology, human capital, and financial.  The results reported here are collected and maintained by the Office of Strategy Management. ","Federal Acquisition Service performance measures, balanced scorecard perspectives, customer, stakeholder, internal processes and technology, human capital, financial",2008,"General Services Administration","Kari Namiot","kari.namiot@gsa.gov ",GSA-2583,public,,http://www.gsa.gov/dg/FAS%20Balanced%20Scorecard_2008.xlsx,XLS,,,National,"FY 2008",2008,Annual,,,,"Section 9. Federal Government Finances and Employment",http://www.gsa.gov/portal/content/105346,Array,1.0,,,,"Federal Acquisition Service","Federal Acquisition Service, General Services Administration",fas-gsa-gov,"Raw Data Catalog",Administrative,"http://www.gsa.gov/portal/content/105346",,http://www.gsa.gov/portal/content/105346,http://www.gsa.gov/portal/content/105346,703-605-2850,"Performance and Accountability",,"Multiple modes",,,"General Services Administration",Yes,Yes,1,N,,,,,,,,,,N,N,N,,
"Federal Acquisition Service Balanced Scorecard 2009","Federal Acquisition Service Performance Measures are tracked for each of the four portfolios within the organization (Assisted Acquisition Services; General Supplies and Services; Integrated Technology Services; and Travel, Motor Vehicle, and Card Services) and are reported annually.  Each measure aligns to one of Kaplan and Norton's Balanced Scorecard Perspectives:  customer, stakeholder, internal processes and technology, human capital, and financial.  The results reported here are collected and maintained by the Office of Strategy Management. ","Federal Acquisition Service performance measures, balanced scorecard perspectives, customer, stakeholder, internal processes and technology, human capital, financial",2009,"General Services Administration","Kari Namiot","kari.namiot@gsa.gov ",GSA-2584,public,,http://www.gsa.gov/dg/FAS%20Balanced%20Scorecard_2009.xlsx,XLS,,,National,"FY 2009",2009,Annual,,,,"Section 9. Federal Government Finances and Employment",http://www.gsa.gov/portal/content/105346,Array,1.0,,,,"Federal Acquisition Service","Federal Acquisition Service, General Services Administration",fas-gsa-gov,"Raw Data Catalog",Administrative,"http://www.gsa.gov/portal/content/105346",,http://www.gsa.gov/portal/content/105346,http://www.gsa.gov/portal/content/105346,703-605-2850,"Performance and Accountability",,"Multiple modes",,,"General Services Administration",Yes,Yes,1,N,,,,,,,,,,N,N,N,,
"Schedule Sales Query Report Generation System","Schedule Sales Query presents sales volume figures as reported to GSA by contractors. The reports are generated as quarterly reports for the current year and the past five fiscal years. The sales data reported here are updated as contractors' reports are received, but the data may not be up to date as adjustments can be received at any time. The information on this site mirrors the data used by GSA for contract administration and fee management. It is not the official source of sales data. This data should be used for informational purposes only.","Schedule Sales Query,sales volume figures, sales data report, GSA contract administration and fee management",08/17/2010,"General Services Administration","Nancy Eickelmann",nancy.eickelmann@gsa.gov,GSA-2641,public,http://www.gsa.gov/portal/content/104236,http://ssq.gsa.gov,XLS,," ",National,"The reports are generated as quarterly reports for the current year and the past five fiscal years.",02/19/2009,Daily,,N/A,,"Section 9. Federal Government Finances and Employment",http://ssq.gsa.gov,Array,1.0,,,,"Federal Acquisition Service","Federal Acquisition Service, General Services Administration",fas-gsa-gov,"Tool Catalog",Administrative,http://ssq.gsa.gov,,http://ssq.gsa.gov/,http://ssq.gsa.gov/ReportSelection.cfm,703-605-9258,"Sales volume in US$ by Schedule",http://www.gsa.gov/portal/content/104236,"Multiple collection modes",,http://www.gsa.gov/portal/content/104236,"General Services Administration",Yes,Yes,1,,,,,,,,,,," "," ",Y," "," "
"GSA eLibrary Schedules and Contracts","GSA eLibrary (formerly Schedules e-Library) is the online source for the latest contract award information for: GSA Schedules; Department of Veterans Affairs (VA) Schedules; and Technology Contracts, including Governmentwide Acquisition Contracts (GWACs), Network Services and Telecommunications Contracts, and Information Technology (IT) Schedule 70. This data contains all the current contracts under those contract vehicles and their respective schedule, special item number information.","eLibrary GSA Schedule Contract",09/17/2010,"General Services Administration","Nancy Eickelmann",nancy.eickelmann@gsa.gov,GSA-4001,public,https://www.asap.gsa.gov/datagov/elibrary_schedule_contracts_data_dictionary.html,https://www.asap.gsa.gov/datagov/eLibrary_Schedule_Contracts.xls,XLS,," ",National,"The reports are generated and updated quarterly",09/17/2010,Annually,,N/A,,"Section 15. Business Enterprise",http://www.gsaadvantage.gov/images/products/elib/pdf_files/elibhp.pdf,Array,19MB,,,,"Federal Acquisition Service","Federal Acquisition Service, General Services Administration",fas-gsa-gov,"Raw Data Catalog",Administrative,"https://www.asap.gsa.gov/datagov/elibrary_schedule_contracts_data_dictionary.html",,http://www.gsaelibrary.gsa.gov/,https://www.asap.gsa.gov/datagov/eLibrary_Schedule_Contracts.xls,703-605-9258,Company,https://www.asap.gsa.gov/datagov/elibrary_schedule_contracts_data_dictionary.html,person/computer,https://www.asap.gsa.gov/datagov/elibrary_schedule_contracts_data_dictionary.html,https://www.asap.gsa.gov/datagov/elibrary_schedule_contracts_data_dictionary.html,"General Services Administration",Yes,Yes,1,,,,,,,,,,,Y,Y,Y,"Responds to need and demand as identified through public consultation"," "
